element,level,t,r,theta,phi,Interval size
0,0,0.0,0.0,0,0,6545
1,1,0.08169012844471102,0.06305029868105709,1.620342932700683,2.9231583328738386,6545
2,1,0.08310901002488302,0.048586947109692545,2.7376169787670586,0.9197611660587908,6545
3,1,0.08565988301070049,0.08136748030535938,-0.7501881431400133,1.8192078241993612,6545
4,1,0.09988453817453247,0.07554036004455641,2.26653789008192,0.3946880034174425,6545
5,1,0.10306530624558252,0.10058377021836704,1.7996957602277275,2.8516214074816926,6545
10,1,0.12865192279727433,0.09867133876871563,-1.6531105589051966,1.7389221189134734,6545
11,1,0.12907442468118813,0.12250077960191816,-2.1118883987095893,1.1405560055567334,6545
16,1,0.14194690956216893,0.04474864805333073,-2.005443967865359,1.2934111392507672,6545
27,1,0.15720082990322748,0.1387383904570176,2.7846776742741213,2.4295326094234926,6545
9,2,0.12372919705876217,0.012812384977118388,2.1043449886572674,0.674391154221368,6545
14,2,0.14032512117919138,0.10404894014920361,-1.0076452662691704,1.9950053399991003,6545
24,2,0.1553456414098826,0.06360271240016659,2.9660397714159683,0.8829991554069001,6545
41,2,0.17102807168339784,0.07910724887631311,-1.9024059854351114,1.534603210136502,6545
43,2,0.17217388414245693,0.11920539050185602,-1.847006936886215,1.6571651847131978,6545
46,2,0.17541084209971236,0.09778299336963411,-2.9203838806385534,1.057523745814056,6545
50,2,0.1792107749095836,0.08062289900286292,-2.1696840436592093,1.2827823417862594,6545
90,2,0.21078367755202343,0.12007513780154833,-2.94285271625035,2.4778908455778708,6545
47,3,0.1756803050009531,0.027421214409211907,0.6757019793714649,1.5128926062142587,6545
79,3,0.20258112831370456,0.11678477272201912,-1.252302548442967,2.0126743242481804,6545
140,3,0.23559918810103053,0.13436257873363425,-2.9928755498661315,1.1784604738982387,6545
183,3,0.2508690395270874,0.12107762949903199,-2.4208851429311276,2.004290222131287,6545
200,3,0.25651219098661293,0.13802116147872368,-2.389449260660214,1.603989022434895,6545
230,3,0.2667497870297477,0.12359037939037965,-2.606043403016718,2.250753977918162,6545
126,4,0.22841038604645103,0.06105136687083579,-0.07557004522722212,1.9816729895031984,6545
220,4,0.2637178465086317,0.1468463896813945,-1.1466657254308796,1.9036878091209508,6545
251,4,0.27165223029264307,0.13791767162269983,3.1114172366513464,1.0839808967014366,6545
280,4,0.2802029335006099,0.1433230262414611,-2.4548168921299873,1.9869662632926175,6545
457,4,0.3113094093452471,0.12616765774758543,-2.286489439416577,2.3233641397681035,6545
550,4,0.3247992998979493,0.18848214735269503,-2.4694233656376703,1.6489534018704568,6545
294,5,0.28287636044596765,0.1020061806509241,0.19552703507600294,1.7758022398504751,6545
359,5,0.2938139721098719,0.06482227348261174,-0.8130524092007134,2.2908299634473286,6545
463,5,0.31213097902658427,0.14371315195433668,-3.068532162905484,1.3058475780882528,6545
482,5,0.3154147953530949,0.06338852859377267,-0.5541411025598926,1.3818110359179094,6545
583,5,0.329181786603284,0.11593113989328956,-0.9327596687977396,2.1367009467197704,6545
658,5,0.338997014994338,0.06851676371271499,0.09471320588799723,0.3714967763949651,6545
735,5,0.3484582931405279,0.10826782598147894,-2.4387074009718086,2.320445181995468,6545
754,5,0.3500066738732851,0.12228429829979541,-2.5740746688967544,2.3756684964290526,6545
825,5,0.3581207680074264,0.19182518370094853,-2.5663478879977433,1.7050417573719518,6545
866,5,0.361776526668825,0.20969879735754363,-2.519442096021277,1.7900284302926974,6545
662,6,0.3395738354148228,0.1558393299676632,0.3294666383808983,1.8163406434642588,6545
853,6,0.36003752544174783,0.142378673836858,-0.28350324496168955,1.7943648627602409,6545
921,6,0.36745652792391603,0.09665471587514608,3.0595733001666003,1.455931033728436,6545
1026,6,0.3767696917258082,0.09506121313817964,-0.7291793695255757,2.103563645898293,6545
1043,6,0.37874083388291946,0.06965557789428757,-1.5344631267947364,1.1619418725111126,6545
1055,6,0.3796503178269419,0.09992757576856409,-0.5096652379165398,1.848360983038858,6545
1106,6,0.3845465315601496,0.1153020952565241,-0.5280509780892791,1.8634448091023055,6545
1173,6,0.3904592283331426,0.1087293791392386,-0.8785266851462565,0.2584935923995224,6545
1414,6,0.4076857870861681,0.20413449826781646,-2.6315907988001714,1.6327413030281,6545
1420,6,0.4082670651955236,0.08500348765427367,-2.327394042946265,1.9993921116001279,6545
1459,6,0.4109104773577469,0.11544879667680438,-2.1364294756309428,2.200626132615784,6545
897,7,0.3646840456881072,0.16233041418481362,0.303482551609635,1.9426375994443597,6545
1570,7,0.4172740777454932,0.08077641205824651,-0.4605825049037245,2.008897140574068,6545
1611,7,0.4197915916948134,0.06486765265996866,-1.3871130432663843,1.211853812706447,6545
1706,7,0.4261175363305997,0.10096031137160048,-0.8700607633142163,1.7864472703989198,6545
1759,7,0.4297132828196365,0.11125906918504468,0.05019603390998087,0.4505055518078437,6545
1772,7,0.4307365734287114,0.04955692738244625,2.9515459407089133,0.986341419390663,6545
1873,7,0.4362250887799646,0.14635649584981747,-0.642969345811695,2.0507071701866137,6545
2342,7,0.4609021492386548,0.13063890398807118,-2.2777285381943178,1.9769801834116965,6545
2549,7,0.4716683503810283,0.16817562761548405,-2.5059178287074526,1.677279117590079,6545
1766,8,0.4301027948010471,0.16363592374242605,0.3916440882903535,1.9315325747201246,6545
2160,8,0.4516845441309456,0.2003444704362317,0.1908500501118735,1.9801365637728112,6545
2193,8,0.45290593107648824,0.08771016406390798,-1.0800100061972477,1.2063626866436499,6545
2469,8,0.46749525160642325,0.05649750663141361,-3.118268178994221,0.42666183781352557,6545
2665,8,0.4771704515467875,0.13425360232027223,-2.219346949673481,2.0412289444506593,6545
2719,8,0.4797020122398499,0.12702744517177003,-0.4495309344214787,0.5642877273306148,6545
2800,8,0.483292905967872,0.07679522329605588,-0.9314152100577489,1.901223109749505,6545
2949,8,0.48892129234812487,0.12261269579383864,-0.6099219772222956,2.0103908677766396,6545
3083,8,0.49380155118317903,0.1559094747104213,-2.424648984558994,1.6061546455984168,6545
3319,9,0.5026446859437302,0.2009052171143042,0.18933494217713945,1.9383291047461353,6545
3745,9,0.5211806466630592,0.10356122448885619,-0.7210462421765538,2.10336052997554,6545
3924,9,0.5291595361204492,0.09298606971132159,-1.5720590325711299,0.8789888881382287,6545
4030,9,0.534311371743175,0.1247102657152575,-0.6282764987868129,0.2624351306998307,6545
4256,9,0.5449689248707361,0.1268442134614807,-2.3914342756247415,1.8963903784977043,6545
4263,9,0.5452040206086255,0.0810028385865364,-0.24258429765948716,0.5686269411792888,6545
4575,10,0.5619532794942308,0.08544558384240242,-1.4446211354106355,0.6428005590829141,6545
4795,10,0.573707228106926,0.11310163757550923,-2.245200555173084,1.9574652373348418,6545
4882,10,0.5792539695636174,0.08311424665760003,-0.4030029777892909,2.533415876667553,6545
5040,10,0.5897169303660097,0.18031469867899647,-0.1577847975786612,2.186676358139185,6545
5041,10,0.5898453665693686,0.06972874159474574,-1.8947907783348221,0.3658041477582343,6545
5114,10,0.5947631941982011,0.11684356880036251,-0.48533025793672285,2.4180777511355243,6545
5313,10,0.6086575223113878,0.08130401183000062,0.11166469982284406,0.22494678323636208,6545
5011,11,0.5879629654533205,0.0852879186178593,-1.1194469643166716,0.7505338284075449,6545
5269,11,0.605417501747264,0.0971871862025599,-1.5848375829144623,0.3989874858756386,6545
5541,11,0.6303238350871303,0.07136512547387225,-2.1286979792111604,2.092546927279096,6545
5606,11,0.6369378495010078,0.06614229770690044,0.027357454892206937,0.8187804449662442,6545
5608,11,0.6370385357819531,0.1561412105537001,-0.32018092497058687,2.4059325580287116,6545
5668,11,0.643414492834535,0.03739350132286399,-1.3970245466355018,2.16706548369446,6545
5730,11,0.6504121275159521,0.07130673153259694,1.2761951296653349,0.15344354129268417,6545
5783,11,0.6561673929841191,0.17766721114510445,-0.3230892449563189,2.2242623514064626,6545
5894,12,0.6684499926665204,0.05312985997626078,0.4089089820057953,1.091657139571609,6545
5935,12,0.6742263628511258,0.17649282782300774,-0.4053300730196387,2.2946259501440727,6545
5976,12,0.6801309835042091,0.06296247932245086,-1.6315194393013996,2.6638275733656744,6545
6078,12,0.6935606406461838,0.054617127100262106,1.7197988820408845,0.44956276406444023,6545
6173,13,0.7104930105867941,0.1683853554539249,-0.30045641566253845,2.3491254104416788,6545
6217,13,0.7217337768956666,0.05361694106009803,0.25294219267494966,1.7880692638547726,6545
6250,13,0.7278874155821499,0.07479799461789927,-1.4348952210463812,2.104174043391115,6545
6256,13,0.7296056335696826,0.08716692147611864,1.6027779172446108,0.5607872409752378,6545
6293,13,0.7371711989852482,0.10763373556823395,0.03931632804610521,1.5017216583168542,6545
6326,14,0.7438180745139972,0.16066200433776662,-0.176307161518512,2.330388445511682,6545
6411,14,0.7723650701657802,0.04949443794726671,-1.1783093947342371,1.5696076400908179,6545
6424,14,0.7765986123300817,0.10204865175537763,2.2716184223934675,0.4821649625725936,6545
6428,14,0.7783958130975321,0.1341091156050389,-0.11545235270731496,1.5026161930034942,6545
6451,14,0.7910850039077152,0.035547647891536076,0.2159442735034926,0.8452994442663907,6545
6468,15,0.8047252716337101,0.10150698286897647,2.142860445903263,0.5089962578813434,6545
6472,15,0.8072732188013103,0.13550333228693184,-0.09520757935939977,1.6542063143535701,6545
6475,15,0.8086523866256901,0.08406805441087385,2.4751921121287372,0.7224461460475459,6545
6477,15,0.8088805620924102,0.03510072935007217,-1.1528984411220884,1.8262126183796161,6545
6509,15,0.8396449555646337,0.12380139591523981,-0.42819277268980843,1.4272951779593817,6545
