element,level,t,r,theta,phi,pred
0,0,0.0,0.0,3.141592653589793,0.0,[]
1,1,0.0069353683966327795,0.001258986925047334,3.141592653589793,0.0,[0]
2,1,0.010339803651303603,0.00817504145508019,0.0,0.0,[0]
3,2,0.011231463377536666,0.0005806797480025772,3.141592653589793,0.0,[1]
4,2,0.011694841739439577,0.007140797973716917,0.0,0.0,[2]
7,3,0.016443698974495713,0.0032006294206610164,3.141592653589793,0.0,[3]
9,3,0.016671129354391634,0.010977515591464315,0.0,0.0,[4]
10,4,0.01749368626180492,0.004026723598805182,3.141592653589793,0.0,[7]
14,4,0.020487220456582023,0.012870097719208662,0.0,0.0,[9]
16,5,0.02442168435064518,0.001173825790149241,0.0,0.0,[10]
20,5,0.028124869301587974,0.00545689401762961,0.0,0.0,[10 14]
22,6,0.028676367184084728,0.005217032068877359,0.0,0.0,[16 20]
27,7,0.032970706952687,0.007140574275230405,0.0,0.0,[22]
33,8,0.03578797264079547,0.0078033628268210364,0.0,0.0,[27]
41,9,0.03790020651070347,0.007947155430600095,0.0,0.0,[33]
48,10,0.039317011689288694,0.007566480494593186,0.0,0.0,[41]
54,11,0.041867755364709214,0.009513896675900302,0.0,0.0,[48]
64,12,0.0471981174167444,0.0046235904230567115,0.0,0.0,[54]
89,13,0.05454462170767349,0.0035523716161165453,0.0,0.0,[64]
97,13,0.055938538064825405,0.0009586413295136209,0.0,0.0,[64]
105,14,0.05850366632435844,0.0003014516155758207,0.0,0.0,[89 97]
108,15,0.05929330253977472,0.00042902116489651476,3.141592653589793,0.0,[105]
116,16,0.061146779288259845,0.001592620081686369,3.141592653589793,0.0,[108]
125,17,0.06428529923583592,0.001126269957200221,3.141592653589793,0.0,[116]
131,17,0.06487357227306201,0.0001894542080994599,3.141592653589793,0.0,[116]
138,17,0.06555297047052655,0.003942274401556034,3.141592653589793,0.0,[116]
158,18,0.06997691253132021,0.0005189681905467536,0.0,0.0,[125 131]
163,18,0.07160788616591562,0.004017222007507315,3.141592653589793,0.0,[125 131 138]
180,18,0.07466979541102448,0.007224113844534474,0.0,0.0,[125 131]
166,19,0.07252972235282573,0.003496359249022918,3.141592653589793,0.0,[163]
202,19,0.07944675200671214,0.0067716711658949436,0.0,0.0,[158 180]
215,20,0.0818686185380223,0.007974467133805785,3.141592653589793,0.0,[166]
228,20,0.08346063359525091,0.00517724005464093,0.0,0.0,[166 202]
219,21,0.08238188735938945,0.008240583461388007,3.141592653589793,0.0,[215]
255,21,0.08794650362731471,0.0048014038063439735,0.0,0.0,[228]
268,22,0.08999281892640176,0.009885891503223498,3.141592653589793,0.0,[219]
289,22,0.09477615958239849,0.010590428609154157,0.0,0.0,[255]
303,22,0.09756686549941707,0.014399860016545474,0.0,0.0,[255]
287,23,0.09333818300614061,0.009721724396571041,3.141592653589793,0.0,[268]
331,23,0.10362601838728047,0.011295380102776087,0.0,0.0,[289 303]
332,23,0.10366939768717887,0.009295974991722078,0.0,0.0,[289 303]
296,24,0.09595513585526672,0.01124432843356149,3.141592653589793,0.0,[287]
297,24,0.09645227960157254,0.007892556929755101,3.141592653589793,0.0,[287]
309,24,0.09925642811567759,0.004796469190782249,3.141592653589793,0.0,[287]
391,24,0.11280146403517521,0.016218702546704655,0.0,0.0,[331 332]
330,25,0.1032371741157655,0.00508793815737052,3.141592653589793,0.0,[296 297 309]
378,25,0.11080193138399608,0.005569742178869075,0.0,0.0,[297 309]
401,25,0.11469581137225682,0.01604807565961064,0.0,0.0,[391]
356,26,0.10707895253348165,0.008720787340187885,3.141592653589793,0.0,[330]
412,26,0.11695466344666372,0.01642498967269801,0.0,0.0,[401]
430,26,0.11918050053310336,0.01028641987651202,0.0,0.0,[330 378]
433,26,0.11936728623747006,0.004704084587012103,0.0,0.0,[330 378]
440,26,0.12011527713930858,0.011783737856903564,0.0,0.0,[330 378 401]
403,27,0.11514266082853475,0.009074110810144975,3.141592653589793,0.0,[356]
432,27,0.11927870341782254,0.018483960047140924,0.0,0.0,[412]
456,27,0.1220510304041671,0.010628813500418888,0.0,0.0,[430 440]
463,27,0.12358690708384834,0.0036410359575069773,0.0,0.0,[356 433]
466,28,0.12388101105144556,0.01922030794093743,0.0,0.0,[432]
510,28,0.1300136014287797,0.004040134061958911,0.0,0.0,[403 456 463]
514,28,0.13069044701850097,0.007531289428409305,0.0,0.0,[432 456 463]
489,29,0.12692735368147712,0.016996466265829513,0.0,0.0,[466]
539,29,0.13299115135098905,0.0056892613290771,0.0,0.0,[510 514]
493,30,0.12768712384240388,0.017755329116647012,0.0,0.0,[489]
584,30,0.1389688665048454,0.00136713875448502,0.0,0.0,[539]
530,31,0.13203312411144097,0.013948361428180012,0.0,0.0,[493]
598,31,0.14079131424247082,0.002919979612495238,0.0,0.0,[584]
621,32,0.14430430808134032,0.0025094226942236064,0.0,0.0,[530 598]
643,33,0.14612316843689477,0.0018470106277937992,0.0,0.0,[621]
662,34,0.14817576524111853,0.0035360725142294935,0.0,0.0,[643]
698,35,0.15169803060664622,0.0037475813920465617,0.0,0.0,[662]
702,35,0.1518250032361551,0.0014834883384464703,0.0,0.0,[662]
722,36,0.15407617293519438,0.002287866341079803,0.0,0.0,[698 702]
742,37,0.15725533630377175,0.00048253985964685775,0.0,0.0,[722]
751,38,0.15844247862732685,0.00037767770647467724,3.141592653589793,0.0,[742]
752,38,0.1584485178721684,0.0010608956050450757,0.0,0.0,[742]
793,39,0.16415857900563258,0.004099827043596904,3.141592653589793,0.0,[751 752]
878,40,0.17234511903567995,0.006880602293919513,3.141592653589793,0.0,[793]
925,41,0.1766730740302852,0.004582201524160667,3.141592653589793,0.0,[878]
960,42,0.17970817961182595,0.0053649725202217224,3.141592653589793,0.0,[925]
981,42,0.18190769762846903,0.0015950086175017253,3.141592653589793,0.0,[925]
1032,43,0.18633471983393002,0.00010015480392089327,0.0,0.0,[960 981]
1048,44,0.18788413628915746,0.0005558454571552573,0.0,0.0,[1032]
