element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.014141145791806586,0.012425223049573676,1.3111226411389636,0.0,[0]
2,1,0.033859760470556055,0.018459046171677873,-0.892095381498617,0.0,[0]
3,1,0.049897003665610784,0.04413894143896283,-2.741028622923915,0.0,[0]
4,2,0.05304921055421763,0.005498507681300309,0.24034684233707887,0.0,[1 2]
5,2,0.0618106757504554,0.02139983407837736,-1.9183254371247551,0.0,[1 2]
22,2,0.0862692075924596,0.06465997926485226,-2.943451455247721,0.0,[1 3]
10,3,0.072109098402655,0.011225088456239578,-2.352697600693285,0.0,[4]
13,3,0.0765009256574013,0.021415247269974968,-0.9671920298886372,0.0,[4]
18,3,0.08125355005703172,0.030465680765207143,-1.852752455238001,0.0,[5]
19,3,0.08361126993636969,0.018927043420903806,1.7437146480103776,0.0,[4]
30,3,0.09814118707881181,0.0659376330223939,-2.9887559729882756,0.0,[22]
31,3,0.09865351860685556,0.06800821701739274,-2.8535615604684637,0.0,[22]
41,4,0.10527158860120212,0.04132937633861928,-0.45091022157350064,0.0,[13]
64,4,0.12604978514439857,0.06653921080757726,-2.6842582281213776,0.0,[30 31]
68,4,0.13200334633363275,0.008770170135579135,1.8314248188100004,0.0,[10 13 18 19]
100,5,0.15006638395275762,0.008064295438546273,0.7763200274943853,0.0,[41 68]
103,5,0.15067402085220694,0.06452704812311656,-2.643277530732946,0.0,[64]
151,6,0.17176934119699905,0.016094572533243246,-0.11030610633535426,0.0,[100]
157,6,0.1729729567323658,0.06806504948503073,-2.4186886029946963,0.0,[103]
191,7,0.18259901665252387,0.005460087553747276,0.01669261311484417,0.0,[151]
204,7,0.18516017214527536,0.0646593588754116,-2.3692617674431187,0.0,[157]
248,8,0.1972822580322512,0.06402473187978217,-2.365326095112742,0.0,[204]
257,8,0.20021486206103434,0.022319820040312317,-0.19965695661614194,0.0,[191]
263,8,0.2022854118525046,0.07691867845905764,-2.339509758216874,0.0,[204]
287,8,0.2091002914793303,0.020842710519979525,-2.992920144110538,0.0,[191]
289,8,0.20937836994873427,0.07702049494536556,-2.6008789756651436,0.0,[204]
346,8,0.2215663171254817,0.03225240329533966,0.5989422888762187,0.0,[191]
367,9,0.2251379687765196,0.0046508436827857125,-0.9237453952477692,0.0,[257]
374,9,0.2260217633307383,0.004057224363297174,-3.0050070767355317,0.0,[287]
388,9,0.22812777030782416,0.05295246590510409,-2.254894845729086,0.0,[248 263]
396,9,0.22943218640916851,0.029019205585443648,0.45532408515742356,0.0,[257 346]
461,9,0.23942512230235136,0.06883097390836455,-2.8558294122032524,0.0,[248 289]
465,9,0.2403118300446868,0.08257391811120562,-2.4535377570801944,0.0,[248 263 289]
513,10,0.24788868938601472,0.03568017787318462,-2.055405183870183,0.0,[388]
516,10,0.24842153658686605,0.016564940814196103,-0.6016581857482214,0.0,[367 374]
528,10,0.25048633578444535,0.01216067177748593,0.05444240541268331,0.0,[367 374 396]
577,10,0.2564104441767535,0.0689606939540144,-2.4625397809855354,0.0,[388 465]
583,10,0.2580207824252573,0.08401560448037902,-2.928768930534219,0.0,[461]
596,10,0.25976093691463165,0.018872524431443733,-2.2213625600678077,0.0,[367 374]
676,11,0.2715824310156322,0.06465342066081463,-2.4864442133348166,0.0,[577]
681,11,0.27235290202272255,0.003236741664116274,-2.4508842429317497,0.0,[516 528]
699,11,0.2739122288232819,0.022056931853411274,-2.2007860252420928,0.0,[513 596]
711,11,0.27589369957874077,0.07501151472545495,-3.0118279442180613,0.0,[583]
715,11,0.2762844475617223,0.059847306995415094,-2.527216590866899,0.0,[577]
721,11,0.27722531165196773,0.05924371078188273,-2.333454857716317,0.0,[513 577]
748,11,0.27997940225479667,0.07899838239172566,-2.177113646447412,0.0,[577]
869,11,0.29272740921104456,0.08833375479888912,-2.8002694509049504,0.0,[577 583]
896,12,0.29623159577477076,0.018815601057710355,-1.9987995076119327,0.0,[681 699]
922,12,0.29914538995188655,0.06989763767858352,-2.9319765618290647,0.0,[711]
989,12,0.30684221189937844,0.09478956261366181,-2.5753223616574363,0.0,[676]
1058,12,0.3133742050940731,0.10623503536139639,-2.18405223352321,0.0,[748]
