element,level,t,r,theta,phi,Interval size
0,0,0.0,0.0,0,0,1309
1,1,0.053150112271361905,0.05001812930054399,-2.0352617590367603,0.6183177768823166,1309
9,2,0.1491154236830744,0.10858773120588688,0.5676943903654829,0.45500235314156895,1309
31,3,0.23524679138935078,0.06966728064627543,-0.1400310694029166,0.45101398396404613,1309
61,4,0.2757291069906431,0.07608515639863446,-0.9860115713884138,0.5527446631216275,1309
158,5,0.34653212520573284,0.05404197700318629,-2.5835361358262108,0.8297718340690025,1309
187,5,0.35878397768593306,0.07459484316188474,-0.620974191663581,0.8731119155411208,1309
323,6,0.41761780617887767,0.07067938437241285,-1.1758795002751588,0.17123712887329365,1309
529,7,0.4740957639588287,0.10651269842264813,2.4295268319651546,0.28165507177144844,1309
961,8,0.5687374787917783,0.11670853441225561,1.6158625068504924,0.8385563439577537,1309
1078,9,0.6075022349514763,0.14345473615191726,1.463964872253144,0.7138183535982507,1309
1211,10,0.6854439478965547,0.14757377580556394,1.0414607767047364,1.1009254762762262,1309
1253,11,0.7210510628808859,0.13803541797993785,1.187832096028924,0.9801399719143461,1309
1293,12,0.8067579147691468,0.12660622888650394,0.8575043109069186,0.9829768270753869,1309
1307,12,0.9008899787188538,0.06659855493347387,2.6360905145574245,2.290549071515715,1309
1308,13,0.9240240907430506,0.05917528420025624,2.378782912260325,2.5247309376986076,1309
1309,13,0.9430947669178483,0.05031115516046968,1.1381959064377805,2.128518290220985,1309
1310,14,1.0,0.0,0,0,1309
0,0,0.0,0.0,0,0,1309
1,1,0.08720939620494195,0.06870902171650163,-0.10026388742020802,0.8324859166677593,1309
7,2,0.1633176740907819,0.04473053324051157,1.6701037118260615,0.6338734722080049,1309
19,3,0.22720458242797337,0.09123640203527297,0.8005223807170481,0.7371492002740063,1309
116,4,0.33156125973646244,0.15937216209176047,0.8627752473880193,1.1843140031014574,1309
194,5,0.3771400009585033,0.1687423419684783,0.8883492915503737,1.4226225840056166,1309
456,6,0.4561016267650819,0.20717763628875918,1.0969188026291685,1.4527311879839169,1309
791,7,0.5310932142865127,0.16641597078179762,1.0111433168430652,1.6445312850375504,1309
1100,8,0.636623685210236,0.1251973731840717,0.8920662665679902,1.6386114422145284,1309
1175,9,0.6732027066209303,0.12820415113316974,0.6258960970775292,1.59051915542271,1309
1273,10,0.7616821328237848,0.09408727538874058,0.7051230413399749,1.3636211061533252,1309
1302,11,0.8545116229406684,0.08034795271004438,0.8398775879602431,1.1851316105466692,1309
1309,12,0.9486267933624158,0.035872839066803726,2.27981084592793,1.846463222082138,1309
1310,13,1.0,0.0,0,0,1309
0,0,0.0,0.0,0,0,1309
1,1,0.12933715934446466,0.09468112611202575,-1.0768673251033722,2.1630607749045443,1309
2,1,0.13488915910276522,0.12025075960433527,-1.8601179647394033,0.7603258538594747,1309
3,1,0.1483625166659427,0.05707375162100013,-1.9183534649448672,1.5160077346525562,1309
10,1,0.17861247076556264,0.13628465726705394,-2.377882254454743,1.8423670657805145,1309
11,1,0.18271506531144066,0.16393520531288933,-2.373719723577482,0.5460419196516979,1309
20,2,0.2162617152781775,0.17533344019627933,-2.3817177091775665,0.6336546988488658,1309
24,2,0.2264970620261283,0.059189276056701545,-1.5283278945146013,1.386239167267737,1309
28,2,0.23801957388370243,0.16723527531127555,-2.141559568143504,1.7211194114152426,1309
41,3,0.2679107302305569,0.2166969875511715,-2.433771457541094,0.4943758644470727,1309
49,3,0.27540714770101393,0.08029690351611397,-1.0989356067582352,1.4104826151251546,1309
55,3,0.28464465412300566,0.16553463515569114,-1.9068435770134964,1.6520088394082453,1309
59,3,0.2880716279082146,0.1544653119562979,-2.4293249067352716,0.9836565042604646,1309
78,4,0.3068329195222942,0.19995544387790998,-2.5548215305934048,0.5719704758184587,1309
135,4,0.35248960368494986,0.255550047913941,-2.2923736482129886,0.8022989696967427,1309
139,4,0.3537378020133677,0.18184445682597913,-2.275133364645546,1.0353514688021521,1309
151,4,0.3587066099994741,0.07475761621479164,-1.373746548544965,1.976473610151165,1309
166,4,0.3660576437352031,0.14186991884973926,-1.1461070060678538,1.4653283006240243,1309
176,4,0.3683244081430156,0.16337237578869063,-1.944596118841681,1.5704244382691663,1309
212,5,0.38586250824432033,0.20116317571506423,-2.906249206056504,0.36526274700526845,1309
279,5,0.40754776816133287,0.07271125910178561,-0.8454251113795298,2.08591612079571,1309
387,5,0.4389050973492906,0.08043440065477668,-0.7904951387557256,1.4371115299950976,1309
472,5,0.4633171364510489,0.15139757387240535,-1.9304757782189106,1.0803120151092602,1309
676,5,0.5064421208990632,0.22150711963472425,-2.120149994463011,1.1219287610146025,1309
459,6,0.45962226578691556,0.06423720496246751,-1.3084205479103372,1.8518859480069332,1309
