element,level,t,r,theta,phi,Interval size
0,0,0.0,0.0,0,0,18326
1,1,0.059775777479075476,0.020705190846089003,1.3576321442221624,1.7528516088773223,18326
2,1,0.07135495543566739,0.06329755640532728,0.9602184489244815,1.8060536228472048,18326
5,1,0.07798285087555112,0.05316990421711213,2.0555677451358907,1.9239371806261572,18326
29,2,0.11609514170045199,0.03665479484342081,0.875478523028078,1.3746975310681229,18326
30,2,0.1163238839673012,0.040299662571370354,1.2128561385068324,1.4825503745547832,18326
40,2,0.12296435392285121,0.04464562429475768,2.475767551294303,1.0969658016546682,18326
55,2,0.13611837045384934,0.0469323150342279,-1.3029413069764688,1.4573667434456448,18326
89,3,0.15734672879177425,0.027690230608160997,1.602318040480506,1.187776832930706,18326
91,3,0.1581268046014892,0.03761290819415063,-1.1659101395024878,1.0744547545554677,18326
102,3,0.16188713712020464,0.010002901992881359,1.5596964268616613,1.1226272573666687,18326
266,4,0.2069462350332374,0.03139179353939721,-2.2587914937314912,1.5087183697491966,18326
329,4,0.22041732113752122,0.05750691478778673,-2.8405077732860833,0.7799329375919812,18326
369,4,0.22602616422925426,0.05452924539990238,2.8422418911013203,0.8867092543621408,18326
655,5,0.25806561562750097,0.05592588794223227,-2.7095822572240706,0.9541317108232319,18326
1041,6,0.28693677264650597,0.03702943785505529,-2.7858080648063517,1.3351032522696928,18326
1720,7,0.32561341064021965,0.020645519444382154,2.393624474697964,0.31821244331520326,18326
2127,8,0.34411953191910294,0.022822498278435892,1.3727822020184668,0.9703744140127007,18326
3423,9,0.3896507760717456,0.015221703240836092,1.7218011043552381,1.3832618127894734,18326
4347,10,0.4133619085738458,0.03824061483698874,1.6759390014214766,1.5671126642589746,18326
6143,11,0.45200053133830953,0.06430120046701393,1.2359831609461172,1.423382790692521,18326
9581,12,0.5063561696988927,0.09609154720752693,1.3822530657104344,1.4084717910039026,18326
10736,13,0.5226724020457362,0.08582121240396663,1.4144185814742745,1.3429462256784026,18326
13263,14,0.5692936687222235,0.09247514487525042,1.7890196317788902,1.35929831130518,18326
14084,14,0.587628819515981,0.08076270786449709,1.7098802384614291,2.019703623330572,18326
14856,15,0.6080762097316608,0.10979559754390288,1.9361725889484103,1.0503070160528718,18326
15244,15,0.6198895707339236,0.08352259913780262,1.3765607198021779,1.856522448060956,18326
15604,15,0.6312824986285775,0.0926863429377956,1.580659445526003,1.2521366884788563,18326
15671,15,0.6336469660899053,0.11069759696850197,1.3032248299201574,1.3417039421492776,18326
16315,16,0.658186911042856,0.08732056887013596,1.1603479704490978,1.5762813853678992,18326
16995,16,0.6903732208417802,0.10054120601091665,1.551607061503499,1.5484076785170235,18326
17096,17,0.6968870687815872,0.057852843382108075,1.3637753300161193,1.5588766714136657,18326
17299,17,0.7086291030637865,0.09978847378907076,1.6650253629682787,1.5091852028061041,18326
17629,18,0.7369381488904478,0.0748665986384084,1.580784360655711,1.6319898464026958,18326
17822,18,0.756319649231051,0.009339018403652834,2.6010502036167047,0.729471600304587,18326
17836,18,0.7580656405156377,0.0382052815130408,1.8773583866720067,2.4540424639956933,18326
17838,18,0.7583079595738641,0.055814864964460274,2.158174027292268,2.2244345690329888,18326
17842,18,0.7585236417119241,0.02978055039775441,1.2271550340061914,2.4775964984888095,18326
17941,18,0.7724224401547032,0.0323816911678191,2.8710906039847868,2.092697552984727,18326
17925,19,0.769676984047624,0.08620988743004808,1.4674740630631695,1.8156950031798644,18326
18072,19,0.794219047075893,0.06470056125538648,1.9186909679916977,2.1684470380151457,18326
18079,19,0.7952014472186346,0.03064644470761665,2.778397587944545,1.5936284461936656,18326
18165,19,0.8144981781318181,0.02521417782926482,2.4383110945356306,2.468028845543947,18326
18169,20,0.8159090583755353,0.07068165651467943,1.7883119352515944,2.24080300140255,18326
18254,20,0.8437698749541416,0.028620238488837622,1.315502224635283,2.1592242504573247,18326
18298,21,0.8742733526348918,0.04716851960078899,0.999684305713308,2.123112511873765,18326
18315,22,0.8971055839193304,0.038191473976653866,1.317611483251202,1.7839037511520257,18326
18323,23,0.9208230152745789,0.04476458017645231,0.8733497854544142,1.8665872539980775,18326
18327,24,1.0,0.0,0,0,18326
0,0,0.0,0.0,0,0,18326
1,1,0.04133983802373287,0.04012929769707313,-1.8785195644236128,0.8262255532654287,18326
20,2,0.10163087864748022,0.06364092860632424,-1.6320502826219025,1.5246458858863041,18326
51,3,0.13863239515380543,0.08777180930058426,-1.5893525840405405,1.773464295137489,18326
123,4,0.1685401517544537,0.0723628114817044,-1.3120149652307866,1.8365839113188633,18326
510,5,0.24665521052488637,0.14425578760935912,-1.3667482790765013,1.6997517022906887,18326
810,6,0.27646884541489647,0.1590342482271867,-1.3531458109701255,1.8499080936223364,18326
971,7,0.28879662358766134,0.15099307525313305,-1.297446918472752,1.8606685376682217,18326
1790,8,0.3363216533071679,0.13726421671720584,-1.2224719769404322,1.5974205655685525,18326
3038,9,0.38239815186187187,0.1437038905577332,-1.3578548035671254,1.605203789888156,18326
3553,10,0.39654863429089593,0.13955974643920396,-1.3303534243265622,1.6622311495852964,18326
4261,11,0.4144253700228281,0.13100672447763562,-1.2309286141822973,1.6821974227432068,18326
7803,12,0.4810899585101074,0.14815430236303123,-1.2309034915720352,1.2760188324239443,18326
9671,13,0.5078973019236612,0.14071892126817181,-1.2464246318866765,1.1309311587448898,18326
11179,14,0.5310331852689174,0.1424416856018717,-1.3032243251909876,1.1192153566892977,18326
13712,15,0.5784046716633348,0.15936617863467906,-0.9968823914657006,1.0204126893124756,18326
14487,15,0.5968903626761417,0.10324474766314884,-1.4831819393347878,1.0844420657692346,18326
15362,16,0.6209755248139582,0.17632616493281528,-1.0250641725098588,0.9564315632365452,18326
15741,16,0.6338656897506133,0.16501568826118534,-1.1592892018838947,0.9537035247962372,18326
15754,16,0.6342975292546608,0.13220476841658005,-1.451938012166096,0.9816811702033453,18326
16705,17,0.6748411187124305,0.18766723230222296,-0.9888480609048031,0.981792966118409,18326
16886,17,0.68483636431237,0.10578552051149659,-1.0506137657929229,1.0211492467221563,18326
17152,17,0.6999501545812118,0.14122823105546575,-1.2260918246247303,0.6066825269859125,18326
17021,18,0.6931876237072786,0.18091175456405517,-0.9001075110829089,0.9986357069114519,18326
17293,18,0.710451409067087,0.14178047682285122,-1.2925183274625778,0.5675506060327465,18326
17491,18,0.7239951360997529,0.11624287992394089,-1.3208039195806867,1.015549741974916,18326
17662,19,0.7383742055321124,0.16918991196477207,-0.7246290872564568,1.1523244588069192,18326
17913,19,0.7681078967497608,0.13859369707026228,-0.9198450860524132,0.49613332718653,18326
17960,19,0.7735987737642468,0.10747987416428029,-1.7709539022243967,0.7980154414912954,18326
17767,20,0.7498594798286607,0.17150547778883965,-0.7090876688895111,1.1041956408288258,18326
18069,20,0.7937482280307262,0.11301521918593327,-1.7631543783650743,0.7083480868820993,18326
18077,20,0.7956812395901783,0.09451431229363287,-1.7346087296642094,0.6438644129059045,18326
18122,20,0.8049627891247333,0.12671813974766927,-1.4670944441777127,0.46964183471166365,18326
