element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,
1,1,0.0184143854408147,0.0104194652834381,0.3268342333485807,0.8135465181010982,
2,1,0.0201135507656938,0.0168374435217098,-0.002727769740069,1.5641549623954103,
11,2,0.0366861371823181,0.0283107647664509,0.3567409934382887,1.016409380815765,
13,2,0.038228049753481,0.0242104600584383,-0.8053250700284801,1.545986288233994,
18,2,0.0430482424373082,0.0326962548985126,0.1898949534060365,2.175483812508738,
37,3,0.0522483359330766,0.0195240099066934,0.849758084188472,0.5847129338724134,
38,3,0.0525580156934615,0.0343173012118938,-0.6604531204661012,1.8610181865109097,
44,3,0.0544298323242713,0.0269035076197574,-0.3921228769494318,1.01626723543858,
53,3,0.0573344331369592,0.0329326611205838,0.4154625910946647,1.2464236071288346,
59,3,0.0582310005559053,0.0356185720160887,0.4479872829637805,0.6460490888176876,
61,3,0.0587966932090345,0.0398630589014914,-0.6477289273554948,1.7533096311552607,
102,3,0.0675637336590498,0.050875092159006,0.5672731632761028,2.4642955570180667,
116,3,0.0698131636194108,0.0546359833570972,0.4327685220853646,2.3124401934749192,
78,4,0.0639683239452311,0.0408626330710983,-0.5770890361980405,2.046050530031282,
104,4,0.0678013250176315,0.0210580146973724,-1.964663666049696,0.1643572713812607,
186,4,0.0783812446305994,0.0441750361124139,-0.3303120161918224,1.3608915230848786,
187,4,0.0783857776885464,0.0384642934069419,-0.0726093939554406,1.188231259152753,
190,4,0.0785592219466091,0.0315147629773343,-0.6114467097542566,1.1002979803522108,
191,4,0.0787215618184319,0.03981053686362,-1.078013940907194,1.8998942952771003,
194,4,0.0789184069551715,0.0490722964817862,-0.4164160383980637,1.0843176406973214,
218,4,0.0811654038140343,0.0616056259478175,0.4195734987634358,2.418189347900907,
258,4,0.0840020972096364,0.0370634437782615,-1.14839811776734,0.516766166233628,
260,4,0.0840333109988308,0.04229087674742,-0.068847598364615,0.7546806847195435,
336,4,0.0898614166012449,0.0572821086342011,-0.6652154775025834,1.1168420940680592,
243,5,0.0830754882576702,0.051762969304954,-0.8380194320052395,1.9604197900518252,
363,5,0.0915361374871474,0.0368372844115096,-1.1490951457426573,1.8526421088611789,
384,5,0.0930818928811749,0.03779251042938,0.1318110577381095,0.8568573880469844,
394,5,0.0937329879793426,0.0690489608103966,0.3825937007585576,2.424953816839503,
433,5,0.0964761475392682,0.0413521929735982,-0.6354034898952159,0.5296650410327133,
483,5,0.0990877454852701,0.0566314286086985,-0.6154376426362409,1.1249007705520084,
697,5,0.1088728548137989,0.0456816009801512,-0.3714926513539359,0.7525779652785373,
421,6,0.0957773499077413,0.0378241811180087,-1.1059712693421413,1.824552373699928,
443,6,0.0971508209556459,0.0456137005444799,-0.8857831488967903,2.2166320681368985,
555,6,0.1023104273561197,0.066385402259448,0.4600505031935377,2.3227548147032655,
1213,6,0.1256554930718036,0.0508428189734251,-0.1954710374684486,0.8063909833311519,
666,7,0.1076301817566094,0.0415293187741096,-1.0608650282301624,2.218420356643132,
795,7,0.1125157607201214,0.040359968962646,-1.1892634403637372,2.067159659444198,
1266,7,0.1268116778018813,0.0731267661225924,0.8067859157966998,2.360779885118935,
1716,7,0.1372866234425115,0.0607351327199045,-0.1582209668160805,0.7712901609617043,
1668,8,0.1363174530222609,0.0573433994300131,-1.278878262328306,2.029164459184493,
1680,8,0.1365582259846833,0.076418578193623,0.7755155880104764,2.4185942662924997,
1783,8,0.1389331642783287,0.0601504910206925,-1.120654390426964,2.114237991912842,
2199,8,0.1465487324209217,0.0670710716198401,-0.1544985663396242,0.7927101663140023,
2750,9,0.1550513681309016,0.0667966602955451,-1.0207617725553797,2.009552062650966,
2753,9,0.1550877245660346,0.0793949041750247,0.686609020702115,2.6390517493368284,
2838,9,0.1561977718554369,0.0704042930336502,-0.1583260273063516,0.8688912801830797,
3233,9,0.161466017880681,0.0828663754274654,1.0834372835283568,2.335955882954596,
