element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.49364583392222827,0.3498630516149657,-2.469108715399412,0.6337023046980226,[0]
5,2,0.6942789286085571,0.4913484885287325,-2.028331053613314,0.708882469124806,[1]
11,2,0.8023050765472928,0.5642850766493726,-2.8144858248547977,0.8271509283495999,[1]
19,3,0.9415238929393677,0.4586243462019271,-2.9402607329566033,0.9202519729567661,[11]
28,3,1.0961651836696573,0.3239158888885058,-2.0252493812518675,0.41255734280085404,[5]
49,3,1.2311900977606294,0.19194380450471352,-2.437123397751266,0.9437804643097873,[ 5 11]
66,4,1.3290750413101238,0.7168481555820793,2.989223232368541,1.2225148470610352,[19]
67,4,1.332754387534013,0.24787230188589732,-1.9729481708753478,0.8790996058522367,[19 28 49]
114,5,1.534128040824273,0.3090759871739949,-2.532290675792402,1.3563656735299392,[67]
200,5,1.729327348746702,0.8363977193418162,-3.018528288517118,1.349759417023884,[66]
319,6,1.988032941091925,0.6273976260151181,-2.837134915606452,1.7600855057983724,[114]
342,6,2.016702229167693,1.0907781362707696,-2.935216446893367,1.3325253737920364,[200]
382,6,2.066428454655873,0.8671891602091184,3.0547118195987255,1.5141343511385488,[200]
839,7,2.512680057279335,0.9680222106125586,3.0711701074165125,1.5777805187232585,[319 342 382]
1058,8,2.666697135875995,1.0330229140861178,2.993976099249246,1.6255645253596847,[839]
2786,9,3.3884978158684365,1.4468751911073823,2.627218062676234,1.8253597485158997,[1058]
3456,10,3.5678930680577094,1.2997317133073054,2.618391138477919,1.828908568404544,[2786]
5128,11,3.937101583900379,1.5050222400459445,2.561579180961151,1.9745804675762626,[3456]
5414,11,3.9892714729227574,1.4416104077582184,2.3324232088602543,1.8832992452804225,[3456]
6595,12,4.195149542497171,1.430474132919178,2.4290503406237964,1.9606766571539198,[5128 5414]
8471,13,4.469256097858292,1.5384615005974824,2.4032963827362672,2.0356307340686612,[6595]
9885,14,4.647609060576928,1.582487378977891,2.428625151644593,2.012563900335733,[8471]
10931,15,4.762663994420466,1.5159430448371947,2.4632178458099503,1.9950378347580755,[9885]
13378,15,5.017502567618399,1.4727789621367795,2.6506914663196124,1.9418440424392276,[9885]
15488,16,5.237198834092966,1.7032794257610442,2.5525486828307686,1.835254111122193,[10931]
15557,16,5.2447310622285155,1.644996015958744,2.5648036226909277,2.1296579607007344,[10931]
18390,16,5.612985704356262,1.5824951255533461,2.8783970400940424,1.6698860415759875,[10931 13378]
17993,17,5.5590831849917155,1.5982874230285218,2.6928295049880338,1.788596161536257,[15488]
19394,17,5.759291777512745,1.2595359471168384,2.594891754643539,2.102482284692403,[15557]
21554,17,6.132803990762468,1.4367049281247024,-3.082759657752893,1.6485753633437354,[18390]
19662,18,5.798905735536025,1.6264119549888267,2.7419332890548036,1.828045114532463,[17993]
19802,18,5.821014815624164,1.653833804042621,2.7568445910264616,1.7701052718780623,[17993]
20678,18,5.972859094338325,1.372307976528349,2.6740572329697816,2.0669677257646075,[19394]
21910,18,6.212452356078383,1.3859960276194154,3.0381233507855416,1.8883284814063794,[17993]
22379,18,6.3111319240495085,1.4448121252778883,-3.0139873355123683,1.6465198535713712,[21554]
21862,19,6.203721694268017,1.644512062256361,2.79470694066855,1.6264480966304635,[19662 19802]
22496,19,6.3384021548307015,1.8286906696992677,2.58118287922408,1.772292129915043,[19662 19802]
22810,19,6.418385999326359,1.7112598736225362,3.0960995933270112,1.9178935011669365,[19662]
23125,19,6.507888944856397,0.9109000485781679,2.889869244740658,2.178478647148217,[20678]
23139,19,6.509754565304884,1.0804627864939704,2.589528964361054,1.99860165370566,[19662 19802 20678]
23795,19,6.699676921980524,1.1542384034754505,3.128498760811846,1.6653005886381966,[19662 19802 21910 22379]
23183,20,6.519705883004162,1.8553545211055127,2.6327398799505564,1.742784252993774,[22496]
23302,20,6.550302164899366,1.8643982809544764,2.7584346293165494,1.5851720069737838,[21862]
23626,20,6.640896411726008,1.6247944867413748,2.814361711434664,1.640028511476014,[21862]
24153,20,6.844908498393788,0.9470853065228338,2.98802120322094,2.2929838906677267,[23125]
24358,20,6.933674510534904,0.5999943188271903,2.617035439400371,1.8822195697807218,[23125]
24389,20,6.945399723967771,1.0623009007476572,2.8369688423982393,2.450994296214306,[23125]
24462,20,6.982698112857689,1.5560492232151133,-2.8880902747727126,1.7728865401206317,[22810]
24481,20,6.990217414201934,0.6601827627971114,2.742822366106138,2.045745458653187,[23125 23139]
24654,20,7.075636623828672,0.8108422487964632,2.7365548850095514,2.159189545160996,[23125 23139]
24795,20,7.1428689246282975,0.7519626394850026,3.006552426329367,1.7613325233582375,[21862 23125 23139 23795]
24926,21,7.212862787501707,1.1964814599456677,3.0102651851187057,1.5186972184523226,[23626]
24961,21,7.231952727338053,1.7701662725732659,2.712077550321823,1.5436738752042203,[23183 23302 23626]
24973,21,7.239298042436912,1.5187592601490285,-2.890343965735558,1.8346876054164212,[24462]
24982,21,7.24694396160571,1.4510749348339222,2.710079341578665,1.6558156579071057,[23183 23302 23626]
25034,21,7.273113691737595,1.3919312887500077,2.97733372580072,1.6169996970237002,[23183 23302 23626]
25434,21,7.552270045133369,0.6547191622136451,2.6568431985204644,2.0577222520191225,[24153 24358 24389 24481 24654 24795]
25440,22,7.557734416412924,1.588344892617156,2.817167127909051,1.525637129723442,[24961 24982]
25496,22,7.609626270547883,1.4162004145443712,-3.0887217882076703,1.702641397328029,[24973 25034]
25695,22,7.814424963576033,1.0330289433270794,2.810383293836239,1.1548131219685878,[24926]
25741,22,7.859821674197902,0.8184250485718921,2.856766646706651,2.142860896129786,[25434]
25863,23,8.031963949815283,1.081686528705192,-2.9830041647755534,1.6966757183327776,[25496]
25932,23,8.166072190722923,1.1250336136947268,2.808957100306857,1.248006099330255,[25440 25695]
25985,23,8.266753429568688,0.4888257707681729,2.6804982925548657,2.0510229597544933,[25741]
26034,24,8.372291399917703,1.0305466166586095,2.979409321664522,1.2038392557022979,[25932]
26101,24,8.580537448110956,0.8116239784424256,3.1083800040725125,1.306970751771583,[25863]
26103,24,8.58769849974921,0.6122088406477275,2.4602662142440734,2.063975244327864,[25985]
26130,25,8.715686717783488,0.920947397354792,2.8675217423711263,0.8971766691792434,[26034]
26142,25,8.78530569422715,0.9193230144414392,3.0436857984234096,1.4137737158821837,[26034 26101]
26151,25,8.879598890202159,0.5463570619957182,2.1944882460844157,1.924923066001498,[26103]
26176,26,9.287187656254142,0.6012734790153834,-2.704006415062019,1.0304531404467918,[26130]
26177,26,9.318993785319226,0.4612069737082956,1.783866658909787,1.2239701494512063,[26151]
26180,26,9.40388239347442,0.46049525217566145,-2.76324603566647,1.7739904524747812,[26142]
26181,27,10.0,0.0,0.0,0.0,[26176 26177 26180]
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.5040512022604926,0.4429251336978814,-1.2342000851171657,0.9157764420349129,[0]
2,1,0.559028396892004,0.5359082425501734,0.444447962998377,1.8989275435162596,[0]
3,1,0.7041300020397345,0.6599100970900907,-2.14123788586528,2.210333200159501,[0]
4,1,0.741929914938172,0.6745060553556615,1.7316357635807311,2.650730832830743,[0]
