element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.0011976333164653852,0.0009360423800665041,0.0,0.0,[0]
2,2,0.00593204614031273,0.0005784790895283498,0.0,0.0,[1]
3,3,0.009459592380328008,0.0028598512607731497,0.0,0.0,[2]
4,3,0.01118540453444361,0.0029828371131079834,0.0,0.0,[2]
5,4,0.012766331431548705,0.00360299478036874,0.0,0.0,[4]
11,4,0.01974892516757054,0.010052689314184016,0.0,0.0,[3]
8,5,0.0178908838358941,0.00574733672459149,0.0,0.0,[5]
15,5,0.02605393729798533,0.015921931794206756,0.0,0.0,[11]
9,6,0.018951258521803238,0.005338069139050772,0.0,0.0,[8]
22,6,0.031159501352603702,0.01440687075493452,0.0,0.0,[15]
26,7,0.03433512781983139,0.009762696625437162,0.0,0.0,[9]
27,7,0.035506807766737536,0.015775133710804967,0.0,0.0,[22]
34,8,0.039213340201503244,0.013053155196732558,0.0,0.0,[26 27]
38,8,0.042348927820796134,0.018337515501594015,0.0,0.0,[27]
42,9,0.04468088108024959,0.01707760090891941,0.0,0.0,[34 38]
63,10,0.05515347046247343,0.026313833479904236,0.0,0.0,[42]
79,11,0.05953873317120628,0.03037852269500607,0.0,0.0,[63]
91,12,0.06288312089226511,0.02749973063697897,0.0,0.0,[79]
101,13,0.06698766493156949,0.027166429108002044,0.0,0.0,[91]
114,14,0.07032293551073898,0.025709306226658124,0.0,0.0,[101]
126,15,0.07474493493416845,0.028215647182195713,0.0,0.0,[114]
131,16,0.07646868446903154,0.02837156837922361,0.0,0.0,[126]
132,16,0.07657342163605108,0.02643816873234739,0.0,0.0,[126]
144,17,0.07933416469297283,0.02435766520219096,0.0,0.0,[132]
153,17,0.08264188488156954,0.03317554819300306,0.0,0.0,[131]
154,17,0.0828801113197245,0.029518579528906796,0.0,0.0,[131 132]
183,18,0.08866679425605006,0.030009401634261468,0.0,0.0,[144 153 154]
201,19,0.09452159900840129,0.025903981398865406,0.0,0.0,[183]
206,20,0.09588177664777375,0.025058767783084357,0.0,0.0,[201]
219,21,0.09821283027771854,0.0242748981264842,0.0,0.0,[206]
244,22,0.10560405251213867,0.025672466448041553,0.0,0.0,[219]
267,23,0.11044852924195092,0.023729468266349585,0.0,0.0,[244]
287,24,0.11516465101496531,0.026186298053385793,0.0,0.0,[267]
295,25,0.11662202692703694,0.02635193356706622,0.0,0.0,[287]
314,26,0.12026600188457581,0.023383789230637775,0.0,0.0,[295]
321,27,0.1219009963791059,0.022853437858116443,0.0,0.0,[314]
378,28,0.1309356739280142,0.03137168908519283,0.0,0.0,[321]
384,29,0.13340704277438054,0.03156323761095514,0.0,0.0,[378]
454,30,0.14454556832866727,0.04177921280935448,0.0,0.0,[384]
467,30,0.14562435360886883,0.04321388681491467,0.0,0.0,[384]
512,31,0.1531243038628648,0.04729732250815977,0.0,0.0,[454 467]
523,32,0.1546620685590927,0.04584845344414534,0.0,0.0,[512]
543,33,0.15816177385958452,0.04852949880066304,0.0,0.0,[523]
577,34,0.16264411501487164,0.04605259799841388,0.0,0.0,[543]
605,35,0.16574129836977958,0.04816216336952317,0.0,0.0,[577]
663,36,0.17458933919511577,0.054781398549472615,0.0,0.0,[605]
669,36,0.17526511167924463,0.055746430167625816,0.0,0.0,[605]
687,37,0.17710316880632082,0.05417950372162317,0.0,0.0,[663 669]
746,38,0.1844533895410314,0.05932137042351482,0.0,0.0,[687]
774,39,0.1879584682556371,0.058727362627301716,0.0,0.0,[746]
826,40,0.19520975387741468,0.05762593673880223,0.0,0.0,[774]
869,40,0.1995305611792899,0.06607076015757474,0.0,0.0,[774]
886,40,0.20211749699009074,0.07051381165960702,0.0,0.0,[774]
917,41,0.20541320677180142,0.07081869859342282,0.0,0.0,[869 886]
945,41,0.2084748356122873,0.06615491181041633,0.0,0.0,[826 869 886]
971,42,0.21156380059828273,0.06603048043164939,0.0,0.0,[917 945]
985,42,0.21342580476702888,0.0634752014411184,0.0,0.0,[917 945]
1028,43,0.21891512896296794,0.06874311169993785,0.0,0.0,[971 985]
1047,44,0.22057783594727864,0.07001186242919644,0.0,0.0,[1028]
1089,45,0.22537413307094822,0.07010845382846442,0.0,0.0,[1047]
1200,46,0.2376258464247929,0.0791853417145002,0.0,0.0,[1089]
1215,47,0.239044243472315,0.08047790754216766,0.0,0.0,[1200]
1246,48,0.24344303887946195,0.08354789418119857,0.0,0.0,[1215]
1260,49,0.24500483025254927,0.08371844493972136,0.0,0.0,[1246]
1335,50,0.25247566177576153,0.0893055800185183,0.0,0.0,[1260]
1365,50,0.2549603164759431,0.09218752560516952,0.0,0.0,[1260]
1474,51,0.2638698325447837,0.09649124135947962,0.0,0.0,[1335 1365]
1489,52,0.26524828158753466,0.09546828233862181,0.0,0.0,[1474]
1569,53,0.2729757770230823,0.09931924203090114,0.0,0.0,[1489]
1631,54,0.2780472021277458,0.09985356889717845,0.0,0.0,[1569]
1666,55,0.2810892327949054,0.10245868003209602,0.0,0.0,[1631]
1699,56,0.2849111216447232,0.10376594335109302,0.0,0.0,[1666]
1700,56,0.2849734169714607,0.09885267881532422,0.0,0.0,[1666]
1718,56,0.2862756146021226,0.1018510101848924,0.0,0.0,[1666]
1768,57,0.2908606736008448,0.09736572531347731,0.0,0.0,[1700 1718]
1799,57,0.29394419600820587,0.10159419241527057,0.0,0.0,[1699 1700 1718]
1782,58,0.2924536623703283,0.09686488242388114,0.0,0.0,[1768]
1805,58,0.29470332007208455,0.101406741856095,0.0,0.0,[1799]
1886,59,0.30122505484629136,0.09237820040768308,0.0,0.0,[1782]
1952,59,0.3059832730408142,0.10076093256834695,0.0,0.0,[1782 1805]
1900,60,0.30239976004823976,0.09283236382782278,0.0,0.0,[1886]
1982,60,0.3080616569621538,0.1012238663864512,0.0,0.0,[1952]
2115,61,0.3187419253433904,0.10638265524734636,0.0,0.0,[1900 1982]
2128,62,0.3195564212600852,0.10587661166906459,0.0,0.0,[2115]
2163,63,0.3212979488291563,0.10516798577822617,0.0,0.0,[2128]
2312,64,0.33135628626359104,0.11464003496243447,0.0,0.0,[2163]
2356,65,0.3347442010791887,0.11301973607098481,0.0,0.0,[2312]
2451,66,0.3417139625378023,0.10873763460017505,0.0,0.0,[2356]
2466,66,0.3426046061028162,0.11964724945089655,0.0,0.0,[2356]
2487,67,0.34402149146954886,0.11047131588135017,0.0,0.0,[2451]
2488,67,0.3440228270369319,0.10817291679988617,0.0,0.0,[2451]
2512,67,0.3456635837948948,0.12061759276498307,0.0,0.0,[2466]
2545,68,0.3481185615236595,0.1105314857501346,0.0,0.0,[2487 2488]
2593,68,0.3502844220707735,0.11627041145408246,0.0,0.0,[2487 2512]
2633,69,0.35254203032908826,0.11490076134973393,0.0,0.0,[2545 2593]
2709,70,0.358106193437951,0.11205884649684761,0.0,0.0,[2633]
2791,71,0.3634468708415879,0.10807070116142414,0.0,0.0,[2709]
2812,72,0.3650110987723376,0.10697857795425514,0.0,0.0,[2791]
2854,73,0.3670783029589487,0.10576408126208259,0.0,0.0,[2812]
2870,73,0.36795528299915303,0.10793854199252129,0.0,0.0,[2812]
2994,73,0.3755180031674159,0.11577847543227293,0.0,0.0,[2812]
3128,74,0.38453243842711626,0.12135090384841096,0.0,0.0,[2854 2870 2994]
3151,75,0.3862039863548421,0.12198584825989434,0.0,0.0,[3128]
3257,76,0.3930029651338731,0.12732220718725396,0.0,0.0,[3151]
3295,77,0.3950457994551767,0.12921925006383184,0.0,0.0,[3257]
3371,78,0.4001060518150279,0.13304330370345707,0.0,0.0,[3295]
3416,79,0.4027908958617368,0.13324428777909358,0.0,0.0,[3371]
3508,80,0.40872262162366124,0.13436788333513905,0.0,0.0,[3416]
3619,81,0.4144267145273025,0.1355022303951815,0.0,0.0,[3508]
3668,82,0.41667514862027344,0.13574066181252586,0.0,0.0,[3619]
3711,83,0.41896024212256755,0.13512851650643365,0.0,0.0,[3668]
3713,84,0.41904456692490555,0.1351439594569913,0.0,0.0,[3711]
3776,85,0.42244409787464565,0.13394287681944328,0.0,0.0,[3713]
3836,86,0.42584415506011,0.13678153303453133,0.0,0.0,[3776]
4005,87,0.435519001081342,0.14523135731318282,0.0,0.0,[3836]
4046,87,0.4376508212755412,0.13784441969348826,0.0,0.0,[3836]
4096,87,0.43990209412420966,0.14029333476937078,0.0,0.0,[3836]
4165,88,0.4437416984686383,0.14067772378539622,0.0,0.0,[4005 4046 4096]
4177,88,0.4444303050216537,0.1502726260861561,0.0,0.0,[4005]
4221,88,0.4470304706626256,0.15510429885320687,0.0,0.0,[4005]
4184,89,0.44472424204394545,0.1402760892769408,0.0,0.0,[4165]
4280,89,0.44989012771297865,0.14865567188142836,0.0,0.0,[4177]
4290,89,0.45034205732888555,0.15244958026275135,0.0,0.0,[4177 4221]
4326,89,0.4521887136091296,0.1571370410771571,0.0,0.0,[4177 4221]
4328,89,0.4523841446383511,0.15538251191088281,0.0,0.0,[4177 4221]
4346,90,0.4533556163402418,0.14914281632409587,0.0,0.0,[4280]
4383,90,0.4550214483340784,0.1566549792737777,0.0,0.0,[4290 4326 4328]
4419,90,0.4570100406267017,0.14381859832036858,0.0,0.0,[4184 4280]
