element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0,0,[]
1,1,0.635595520286506,0.28933854222861577,-2.4640163369783936,2.641547991620462,[]
17,2,1.2306874165248594,0.5812634752691113,2.7001816548923645,2.171384586620714,[]
70,3,1.7116961178472778,0.5426359131844025,2.2733629280690026,2.356642991770904,[]
85,3,1.8064813712875516,0.4350718713020301,-3.004534058268165,2.2607613439921384,[]
88,3,1.816298730679038,0.6889659361603472,2.0409517871837357,2.531792882116805,[]
170,4,2.191646262359468,0.8127466886767415,1.8733390890894954,2.3998896396402456,[]
256,4,2.4157491537001494,1.0175115904188998,-2.8053220767289737,2.0515712030423834,[]
532,5,2.889307948311066,0.7697290055040592,2.5784414487969856,1.9292285940675158,[]
620,5,3.0160523306157208,1.0075685038105011,2.8810626376705772,2.028916196042127,[]
967,6,3.4039550284960907,1.0992791214181057,3.002396029188375,1.8422452309388255,[]
1277,7,3.6387672060353946,1.2242885651889155,3.035932170448426,1.8554566701896456,[]
2606,8,4.358022395495339,1.2407218631288062,2.613276910553909,2.037975903058094,[]
3298,9,4.617474682966106,1.2629125850437082,2.4704517801109556,1.910308668503049,[]
3684,10,4.7409989783686886,1.2023021703355339,2.3961421789515986,1.8609936711860289,[]
6197,11,5.510880576304817,0.8341077434468184,2.0840440224012142,1.8081285764261283,[]
6444,11,5.6037568132477,0.7708772591572848,2.2117658478197932,1.8535356164191132,[]
6988,12,5.820992629917353,0.8897164072896775,2.3360895693232924,1.8661652282374386,[]
7849,13,6.280086343560086,1.144027863116815,2.4175219353115707,2.019823604584,[]
8085,14,6.446651318621864,1.2013414852402586,2.502359193086375,2.085993016584874,[]
8881,15,7.467760778976599,1.0103708626392294,1.5872763282664248,2.184578382491284,[]
8958,16,7.64037509370795,1.0192515457757527,1.5153829783736612,2.3004136418922863,[]
9035,17,7.875244817185375,0.850353601376409,1.4896243772704856,2.20313982409118,[]
9099,18,8.215576720391793,0.9016881286814383,1.57687569939384,1.8514182372287464,[]
9135,18,8.60797877524215,0.5744425769137566,0.9778966039164386,1.9952150457313347,[]
9142,18,8.703290317925653,0.834788414359161,0.4289917123929038,2.109380649278991,[]
9151,18,8.878168419129395,0.2364906727258625,1.982668924391337,1.7957828666785418,[]
9152,19,8.933674450824498,0.9300695407133628,0.790033856838438,1.853004131394173,[]
9156,19,9.085087527093753,0.6184776660203267,0.08895454850422604,2.1545984701286964,[]
9157,19,9.10752640898519,0.6324537993126812,0.9434466172306283,2.00252478667332,[]
9159,19,9.23555375892193,0.6123604668782547,1.1587091972703147,2.839007246669929,[]
9160,19,9.257332931755872,0.34368007623322383,2.7758396619303607,1.0524817100112591,[]
9161,19,9.313050530934303,0.3351709361153727,-0.5950884828010976,1.785676228651794,[]
9162,19,9.321615090010132,0.5157069554855422,2.3101744291087916,0.49329530931294413,[]
9163,19,9.324269886841495,0.3829506754583415,2.007128070607632,0.8129447494182296,[]
9164,20,10.0,0.0,0,0,[]
0,0,0.0,0.0,0,0,[]
1,1,0.4494184735046136,0.17936972874089896,2.767138241141369,1.2222484981903823,[]
2,1,0.46734615603247986,0.2817977370406964,-2.7401311079544763,1.914947855130578,[]
7,2,0.9682457047015358,0.6580857803348685,-3.114183309936082,1.009752918113517,[]
10,2,1.1619860003336502,0.44620538995006487,2.9669501530944187,1.4429151578523867,[]
