element,level,t,r,theta,phi,Interval size
8585,15,0.6136041721167115,0.0901155174182244,-0.16110180834292004,0.3193381102023692,10472
8836,15,0.6264032913478302,0.14286552917426004,-0.2307105309532354,0.556691674356452,10472
8844,15,0.6271137898909593,0.1355100536279996,0.19018184470565339,0.34063494707734926,10472
8989,15,0.6354040783982309,0.0963777522455996,0.6895044503770007,0.9571488903313699,10472
9351,15,0.65845956044161,0.028816167369194765,-2.022099249176936,2.654676710883265,10472
9524,15,0.6721044625038216,0.022864356053799717,0.31747033499738603,2.8738129609315255,10472
9301,16,0.654996737618923,0.13826525639662327,0.5395933736052786,0.3244485849932394,10472
9411,16,0.6630027156483982,0.08085554462073642,0.8792460368260122,1.0192718464494746,10472
9478,16,0.6682320937715504,0.14172704627136506,0.072216191458624,0.29624496389692084,10472
9885,16,0.710491444799781,0.05272387078774076,-2.443773350109683,2.709255456288432,10472
10021,17,0.7281841855497464,0.07513222757155161,0.30575881697318913,0.6516668976817923,10472
10027,17,0.7288276387444304,0.1065378401769894,0.23478792903178544,0.45905690429906953,10472
10071,17,0.734331184530347,0.0424801262983477,-2.6096561010622104,2.8532744231822935,10472
10171,18,0.7558401611904736,0.09705565599274449,0.5693405396065343,0.5800549632884225,10472
10249,18,0.7721534815330898,0.06046766425646829,-1.907865864417632,2.449246862975938,10472
10275,18,0.7788916658436333,0.05402979248946058,3.106395843104977,2.115936017500394,10472
10298,18,0.7861835398688739,0.03348842324411306,1.801462949725543,1.9683591084869587,10472
10379,19,0.8111248654127142,0.03383851256001537,1.567766036020437,1.7090167767625153,10472
10380,19,0.8113931912015052,0.05278073299869926,-2.032674871466679,2.147171967531879,10472
10392,19,0.8178507278229401,0.07195431046436053,1.1917260889985888,1.0917135635850441,10472
10397,19,0.8189748187695314,0.1020830109571189,-2.1672938304446094,2.2656978518127118,10472
10429,19,0.8372389710922027,0.06118611787470899,-1.8547896602528435,2.934867487620225,10472
10451,20,0.8578487832118514,0.11385360127310513,-1.873937918781057,2.416838658459727,10472
10456,20,0.8729847708271096,0.08210485525018708,-2.31638274191636,2.575130407015073,10472
10457,20,0.8749223264738502,0.08689563398880905,1.4672964888779043,1.4561240128902848,10472
10467,21,0.8941141351670574,0.08739407426084299,-2.417460280610006,2.650332645474211,10472
10471,21,0.9199369614656684,0.053713560548899086,-1.8349677668288216,2.275099584304393,10472
10472,21,0.930264276361656,0.03820924054070699,1.3426638347060036,1.6615262775318365,10472
10473,22,1.0,0.0,0,0,10472
0,0,0.0,0.0,0,0,10472
2,1,0.06957127916629768,0.05379947907276421,2.743878081774903,0.8431111979738554,10472
5,1,0.09113181260493419,0.08506594909221118,-0.30329874132230156,2.4236060485162016,10472
10,1,0.1056194393238945,0.09976211888941391,0.2981159740283662,2.3348483047653614,10472
15,2,0.11919789074637144,0.07440205761970602,-0.5845188829746256,2.3010839655918227,10472
35,2,0.14266872373678652,0.11915164528540127,0.35347094597815226,2.169118786245879,10472
38,2,0.14701013247196104,0.10984962158551799,-0.7812376480964452,2.0828458402299725,10472
40,2,0.1484975430879958,0.1203844097870007,-3.0772840085328164,1.1615525567905998,10472
41,2,0.1485521024979818,0.11597121811180773,-0.025798297733049487,2.198255018309242,10472
59,3,0.16302254337228295,0.0692564517040199,-0.6581935182576796,2.6070741542562885,10472
83,3,0.17867127994974663,0.07000435132798834,-0.8670974528493343,2.2870734246795927,10472
91,3,0.18146973068038408,0.11758933723507602,-0.5367407411974403,2.613670205834861,10472
93,3,0.18237823748016113,0.06532917362576833,-1.1039657680947852,1.9092839541262474,10472
100,3,0.18427048737340757,0.10003821719031206,-0.586144577817044,2.6943529635976553,10472
110,3,0.1872508642074322,0.09477345194063723,-0.985801195564465,2.0521378180602188,10472
115,3,0.18894614748469074,0.08884011401917871,0.16906631263168703,2.02019566018002,10472
150,3,0.2018822135537911,0.11197778833935328,-2.942424930008478,0.8753860530999246,10472
228,3,0.2294561054375983,0.16269516939097928,-1.2865016544333971,2.3089535749157313,10472
122,4,0.1924091888706101,0.0750679330499911,-0.2743542198403999,2.5304040255627687,10472
151,4,0.20222707080208047,0.07726285133735204,0.16160629791161127,2.458993454320175,10472
267,4,0.23758638059684856,0.08693834482754198,-0.39872099932764454,1.9678290091743644,10472
288,4,0.24097528056310946,0.11196791074287987,-1.010335310618391,2.396362997182799,10472
305,4,0.24469814320543015,0.11801882867306006,-2.750616611106039,0.8631135470117557,10472
337,4,0.2496151562965898,0.07536300916515036,-1.0418784271013952,1.4995632107380152,10472
396,4,0.25945781046338756,0.1459068760919712,-1.1836109273512034,2.379707612371695,10472
434,4,0.266596666054126,0.14154591217687534,-0.9621748279649535,2.542247984157028,10472
252,5,0.23465357966402867,0.11110951238345039,0.10352278724046723,2.5014439848472865,10472
404,5,0.26115922062831065,0.09788052754671588,0.26591210493225953,1.9915090930184602,10472
549,5,0.2794599027560688,0.09602128081882076,-0.8787166589645082,1.3322028048796202,10472
590,5,0.2857372649182789,0.12763811787841195,-2.7558477256197746,0.8687159656852108,10472
880,5,0.31691253282214005,0.1462394626100352,-0.7582011592598848,2.224732647981474,10472
384,6,0.25744713150757803,0.10672460474417791,0.05427696660017477,2.314756184662962,10472
592,6,0.2860439538185954,0.09622918679566037,0.06502028639299386,1.8951021296291857,10472
746,6,0.3026526586319427,0.11458818993467748,-0.7356356444380874,2.403329278498024,10472
987,6,0.3268484958809227,0.1258430888884296,-2.7305715285480385,0.6982743382323688,10472
1037,6,0.33094206989243147,0.09164414323321066,-0.8397149957763709,1.1419532174483114,10472
1239,6,0.3457788123070332,0.1552903026846805,-0.7048884793725221,2.059613969259409,10472
803,7,0.3099115727718811,0.08146484515682838,0.01855523246147623,2.544726855222047,10472
1380,7,0.3544692688860678,0.12407194732169675,-2.6490466471731993,0.6475235167904458,10472
1811,7,0.378047779829945,0.07092711534889781,-0.8415550271791209,0.6626395871874079,10472
2274,7,0.4021166454450138,0.15557882478840132,-0.772108481972577,2.1866697064757568,10472
1504,8,0.36103195402384924,0.061266971538742346,-0.8517530362741621,2.3881212651479236,10472
1894,8,0.38244857448225567,0.11947601515105986,-2.8051375287479603,0.5011832762267417,10472
2025,8,0.38914279296557064,0.09409800963101343,-0.5907600386692351,2.3298604747267606,10472
2097,8,0.3929524277070586,0.10186501305166876,-2.621293730824755,0.7248831496965645,10472
2483,8,0.41116930943326035,0.06373584106521965,-0.7039165150705571,0.511985159458055,10472
2595,8,0.4163851525331077,0.15310525883594586,-0.7424657304946596,2.1000412828938675,10472
2642,9,0.41799975674192413,0.07531044564541195,-2.297530311579895,2.607411080593838,10472
2768,9,0.42280334884479787,0.09979425999710453,-2.9474358398927447,0.7010599772019354,10472
3552,9,0.45138244407756345,0.10582607508493153,3.011651012517259,0.3562099097603718,10472
3670,9,0.45582447141909976,0.0648543378117154,-1.7999600872359771,0.27639054515075917,10472
3857,9,0.461907401565136,0.1287867280430229,-1.5284882748670743,0.4939215607819787,10472
4315,9,0.47613086089490064,0.17376034385307076,-0.724638442799388,2.398541138846944,10472
3900,10,0.46321752477526335,0.07298649566978223,-2.301135524482405,2.5693490837422197,10472
4387,10,0.4781394131685244,0.1170597197781429,3.011557119714386,0.5283931000406987,10472
4775,10,0.48880023343126944,0.1145313222564515,3.0041766665894607,0.8075576080788595,10472
4817,10,0.4896143010599012,0.08397496159398694,2.7918742095475433,0.19765163709795908,10472
5007,10,0.4937649603803659,0.1869366585013369,-0.7391117727480678,2.419482360165158,10472
5211,10,0.4988961128832816,0.05078952080286448,2.316728266017566,1.0423911593879185,10472
5366,10,0.5024520868956774,0.10709678609221684,-1.321492633642012,0.5020127991521782,10472
5452,11,0.5044056335972293,0.06537542649686902,2.714055349338197,2.7245516572373654,10472
5649,11,0.509109848853955,0.07764528471858372,2.6773523221844413,0.4073031328226211,10472
5906,11,0.5162775188990719,0.11566171884794725,2.8883042263001792,0.7643960650236925,10472
6556,11,0.5336107231168216,0.044470591864955375,1.3734774639261031,2.6406862731366805,10472
6796,11,0.5413365431316982,0.10295196451492815,2.1497572457438645,0.6394313428714835,10472
6819,11,0.5421448765501649,0.08454503447467066,-1.8491735237980407,0.6265777567445321,10472
7312,11,0.5587016790528867,0.17425937002763817,-1.1688056739544428,2.3896043503514033,10472
7399,11,0.561633761262063,0.0428975146518405,1.8109629139453238,1.2893663458626337,10472
7358,12,0.5605161224617957,0.11334633934936732,3.08308679272232,0.6238845335214727,10472
7459,12,0.5640542616918193,0.09804548211672776,2.1195779897106486,0.5635721304986689,10472
7516,12,0.5664336253310694,0.059987595255960466,1.581644158194179,2.5119194385215247,10472
7586,12,0.5686148707413171,0.10038574977658285,0.6090283335936533,0.12125597662411638,10472
7686,12,0.5719043527750098,0.0990264151316696,-1.668768242604837,0.8662815137983398,10472
7906,12,0.5795334836689328,0.05169234670165328,1.8442717308195422,2.000740019243355,10472
7936,12,0.5809810103648294,0.07958356763784795,1.8422141188093453,2.056404427282424,10472
8107,12,0.5887095593632614,0.025948123312810586,1.8904225171125424,1.1764758525243608,10472
8121,12,0.589189849683106,0.03572396229086169,3.106345993925681,1.6714332183718648,10472
8218,12,0.5935281240387965,0.13454863450617738,-2.617904363466964,0.8621381041937278,10472
8501,12,0.6065084523605142,0.13437360344349064,-1.2005296288128544,2.263281872805526,10472
8427,13,0.6026337288743875,0.12077013465948029,0.13104211211499092,0.11518197225426942,10472
8480,13,0.6054424574796523,0.1094756689451957,0.939055406421964,0.4171847040280287,10472
8769,13,0.6214312975869833,0.13447781651129756,-1.262681028146175,2.273075526223762,10472
8841,13,0.6255612800973223,0.05285048100085389,-1.792401018126571,1.1276501447439764,10472
8907,13,0.6296337473359784,0.10491378706588123,-1.8575944500468324,0.14242076730190814,10472
8974,13,0.6333629115730276,0.025721064476401764,-1.8036246619585605,1.7122569697626335,10472
9096,13,0.6403019222308787,0.10574413143761868,1.3004656802710453,1.9124135696852482,10472
9142,13,0.6430789743419609,0.08035529954084661,1.0850869553091707,1.6617670766649397,10472
9284,13,0.6533670573048966,0.0778927494414353,1.6897094528578955,1.7307188338516388,10472
9537,13,0.6747943040520655,0.0793182604276119,-2.6290087901165364,0.7462771470509773,10472
9369,14,0.6606540342988481,0.11754204055767623,1.5325137028929254,0.5205661187178611,10472
9373,14,0.661091647029353,0.10996904426921536,-1.4266846912629225,2.3624369808099175,10472
9573,14,0.6783221738177555,0.15362262077102892,1.4632861463990539,0.5665470634264529,10472
9578,14,0.6786517539568474,0.09427393999878535,0.32017556255331275,0.9592842449632235,10472
