element,level,t,r,theta,phi,pred
0,0.0,0.0,0.0,0.0,0.0,
1,1.0,0.0188797748522119,0.017342059893755,0.6378856347840951,1.919470202760551,
19,2.0,0.031879805014052,0.0209027010131546,0.8976053335183509,2.070992275626984,
56,3.0,0.0439429282922265,0.0245803657769824,0.6709520853825873,2.1839555680635057,
93,3.0,0.050817572643649,0.0294027240957407,0.3337632464646674,1.7475657970847998,
187,4.0,0.0606642023598512,0.0293536457209137,0.6008139547356474,1.7619038055445262,
387,5.0,0.0727092692865163,0.0294047081723367,0.8902758893166068,1.946238205443132,
525,6.0,0.0788980205585599,0.0309492463057592,0.8303750541347535,1.899352381977044,
628,6.0,0.0833945034680239,0.0324252891158399,1.003562314029063,2.016828120656107,
671,6.0,0.0845756578661638,0.0257455323908492,0.6175705946068706,1.9644197763580036,
852,6.0,0.089627568798325,0.0340954277411897,0.8958362955496302,2.2279416319021603,
1727,7.0,0.1064351627181635,0.0442211396815535,0.8383387277694884,2.2102545298959537,
2144,8.0,0.1125794432791346,0.0477291727923814,0.7996751933628676,2.3067005782588983,
2460,9.0,0.1165121768607997,0.0495852439017899,0.8570148508086644,2.3173935438328233,
4564,10.0,0.1360296441714307,0.0519364160974122,1.020005388381769,2.4343827958471778,
6425,10.0,0.1480184348670945,0.0652744117421989,1.1803740828987432,2.264246793274888,
7498,11.0,0.1538526506833185,0.0623478914826292,1.1540801121173057,2.324511183690946,
10533,12.0,0.1673691822414443,0.0651934155562932,1.3951555740557158,2.2883574772922883,
12499,13.0,0.1750108435550184,0.0658941206015907,1.2718026595142422,2.3366759452864576,
16824,14.0,0.1884520354976551,0.0624923996900355,1.3342959757111286,2.207611487537587,
20720,15.0,0.1985864766541346,0.0586969126153803,1.1816922408708683,2.2254412840785784,
23928,16.0,0.2057022379251234,0.0559912693413837,1.1971110843818236,2.2930388479169985,
27041,17.0,0.2121184980543873,0.0561204440235053,1.1859785177883402,2.220156277857512,
33777,18.0,0.22410085419971,0.0643649038613016,1.1620932855808808,2.163115691054369,
47033,19.0,0.2432524193847264,0.05988172435817,1.4041696652115725,2.248870491150789,
53814,19.0,0.2514450384104026,0.0559068563237889,1.1895649840756153,2.0226503036839896,
60991,20.0,0.2592975141085525,0.0501670335841668,1.1926905825740497,2.106999420811256,
64930,21.0,0.2634866036244256,0.050506490131736,1.2409704314935832,2.1072817467464455,
73963,22.0,0.2723277355094886,0.0553719886085822,1.1262921234532042,2.078827515753314,
75879,22.0,0.2740232541062259,0.0585183499075432,1.1787479352541292,2.095407531642909,
114142,23.0,0.3033713550536187,0.0785779717477862,1.148668267488168,2.267867792707323,
120504,24.0,0.3076053585437103,0.0784394871393125,1.101236053390501,2.2336430614087335,
139767,25.0,0.3194336775949264,0.0773326932021666,1.0001712499899431,2.1619159634004244,
149965,26.0,0.3251254370001929,0.0735857576972059,1.0433612682067934,2.1266063437573917,
170431,27.0,0.3356659199807592,0.0816816140480193,1.0450286772427733,2.067092473317688,
194085,28.0,0.3466807490415416,0.0786969076813971,0.931359189998259,2.1189692696094964,
216593,29.0,0.3563390033529985,0.0826508372245917,0.8213814569979405,2.1471928855088622,
237922,29.0,0.3648752253844813,0.0698329207794272,0.7443902191709066,2.170504076464723,
229452,30.0,0.3615500683153501,0.0789916910145027,0.863536129849966,2.1215423269122335,
251097,30.0,0.3698185404982371,0.0791376941067814,0.7575090461731715,2.2556253812133233,
263069,30.0,0.3741435685584828,0.091267436262549,0.6639251014897088,2.2194801583848633,
268860,30.0,0.3761611394624534,0.0898570257120931,0.7783210766396852,2.2783874930569987,
277764,30.0,0.37925998319978,0.095186021591485,0.6440499233797061,2.1162424084798572,
279151,30.0,0.3797548832156712,0.0867177083968831,1.1046860387422175,2.0326842485250713,
295017,30.0,0.3850173509798512,0.0656782850119045,0.5524426756235253,2.053673989395285,
281243,31.0,0.380456960964041,0.0808857684052659,0.8657527250015079,2.350250589300523,
289239,31.0,0.383137502565904,0.060300830217481,0.8747687147893528,1.9766288365263704,
305054,31.0,0.3882482555499637,0.068408354872238,0.6361112539524434,1.8764445869598347,
305400,31.0,0.3883603961615844,0.0862847187419876,0.9650549536470768,1.91268675796412,
306020,31.0,0.3885576189846199,0.0773569886623666,0.7159317589118139,2.228367460424514,
317668,31.0,0.3921707460322398,0.0889250346400975,0.6704099668591391,2.145594001309604,
326947,31.0,0.3949778633081339,0.0642627012271099,0.4075270077309674,2.0081675237663132,
335421,31.0,0.3974743482937684,0.0931410304199331,0.9780857389263112,2.029407454736716,
308416,32.0,0.3893177729780986,0.085328983472549,0.9212855040027518,2.421956700894803,
321048,32.0,0.3931954033026928,0.0574562620946464,1.043651531647433,1.9461004729376947,
321675,32.0,0.3933835727633403,0.0629848131457612,0.8970196886567012,1.8178919444532469,
340402,32.0,0.3989478549104017,0.068384584293285,0.6662071525527519,1.8598410652422723,
343658,32.0,0.3999147389230366,0.0689405634172382,0.5393387133221993,1.9285995824338176,
354555,32.0,0.4030611333370093,0.047111949484247,0.7395965412029194,1.895363414425274,
358935,32.0,0.404298333863043,0.0633375932998193,0.4442865928127194,2.125535102960073,
359802,32.0,0.4045403826898186,0.0764261995388378,0.5784089485498213,2.193209940940375,
367943,32.0,0.4068015977364141,0.0904500625411669,0.6444277226509917,2.1221648161248536,
368318,32.0,0.4069052875779722,0.0787260099759646,0.4620394152787675,2.132949031748512,
371518,32.0,0.4078010469045348,0.0927373931070296,1.0900571708532627,2.0350152039221516,
377400,33.0,0.4094074422988373,0.0729689262956504,0.6839711078580296,2.364905250331258,
378612,33.0,0.4097320675628977,0.0962164155300277,0.9727515273058694,2.2638590960484457,
384349,33.0,0.4112839131794009,0.0683952363540754,0.4240661176495398,2.055107537660956,
386693,33.0,0.4119272782323693,0.0745501429736044,0.7399932905766162,1.9224019160740704,
392427,33.0,0.4134584513457032,0.092407993971083,1.14729236109553,2.031268635765726,
392437,33.0,0.4134616371674118,0.0942011180484354,1.115804135103042,2.0526427502943427,
400445,33.0,0.4155581701744504,0.0832357620018554,0.6582122701415558,2.1328694163037216,
412246,33.0,0.4186486123259003,0.0545504548384482,0.9942381572161204,1.9396966599773295,
412822,33.0,0.4188032359731669,0.0725112092378472,0.5703449224197403,2.187069274695562,
410802,34.0,0.4182843697504366,0.0719827242327632,0.4808939889687708,1.9967708406749276,
412641,34.0,0.4187573567319064,0.1023477995561389,1.0407614955557538,2.2901531647808575,
443036,34.0,0.4263446020558907,0.0717049794127218,0.6915104902187051,1.9700568107201384,
452222,34.0,0.4285384022304429,0.054508623826878,0.8537940275232039,1.832140522500004,
455968,34.0,0.4293941797191208,0.0971138348565613,1.103916429015094,1.900889952787431,
458520,34.0,0.4300012548370913,0.0776140614879566,0.6706559244387905,2.140368492718078,
