element,level,t,r,theta,phi,Interval size,Height,D
4407,11,6.273704741953241,0.9796606780727511,1.2091179548236743,2.598612458030341,5236,10,4
4459,11,6.3359235743655695,0.7298088885378412,1.028685852250723,2.202292915451982,5236,10,4
4749,12,6.745565290927083,1.3607494376100269,1.205033105661435,2.5656439359199608,5236,10,4
4810,12,6.823087348357392,0.9199148322713468,0.885162210328381,2.6773246413552743,5236,10,4
5037,13,7.311433852535959,0.852158866064598,2.224658126542895,2.72068085238388,5236,10,4
5064,13,7.420299404388647,1.0461770477754402,1.779940350510745,2.680989575574843,5236,10,4
5184,14,8.005346628544904,0.6872432575125941,2.3456541229950565,2.607173786051178,5236,10,4
5222,15,8.545741183913979,0.6215308105733041,-3.126703651288715,2.26684139672567,5236,10,4
5231,16,8.976354372878486,0.7704039438809784,-3.09915635228406,1.983740010502799,5236,10,4
5235,16,9.039849890335663,0.7054203118651456,-2.828881597501886,2.339466000760236,5236,10,4
5237,17,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
1,1,0.4546017479586384,0.25000735835133364,-1.3681205096687992,2.6986898396246746,5236,10,4
8,2,1.1840608502180594,0.5770325010735144,-1.5233212422888862,1.3058365132701075,5236,10,4
33,3,1.642102994977308,0.5140317710767607,-1.9380915744422405,1.4689186660113545,5236,10,4
79,4,2.066134629673172,0.3163103935541193,-2.8410227654637623,1.7081074613136438,5236,10,4
176,5,2.575309264294474,0.6868249617551763,2.8165419746566425,1.5325200458056736,5236,10,4
282,6,2.87522220549556,0.599321916167799,2.854042570395329,1.5856527812669292,5236,10,4
571,7,3.4378595388450295,0.6682695242681943,2.849495996218561,0.6862903861181314,5236,10,4
1065,8,4.019604905512988,0.7670207946775087,-2.732117155919808,0.13848410660444033,5236,10,4
1816,9,4.578898243055902,0.5584772884409626,1.2881577416311851,0.5320008212648576,5236,10,4
2522,10,4.953182587392183,0.5392131319759836,1.0663084629455977,0.36262755713526806,5236,10,4
3307,11,5.382356820328208,0.5484639866320767,0.4967018724257343,1.0700588547521965,5236,10,4
3926,12,5.814887729571872,0.5991841884078545,0.07308981240271017,1.248951208440491,5236,10,4
4449,12,6.3231492812493055,0.8358438715117322,0.3824515176297901,0.639746898006382,5236,10,4
4651,13,6.6122240594132595,0.49687722395653533,2.3134813289394125,0.22216877340914845,5236,10,4
4781,13,6.797543066520484,0.7069344445707059,-0.5086572406434656,0.7268642904772938,5236,10,4
4925,14,7.100860194675605,0.525778168084302,-0.6108352058033265,0.744324457235278,5236,10,4
4993,14,7.295008551405525,1.0145045760612972,-0.13100612507097442,0.9953418782361358,5236,10,4
5041,14,7.42731375773758,0.9936501632818017,-0.5477620765528719,1.3930810864226413,5236,10,4
5162,15,7.999393887155613,0.7307615127441809,-0.15690135714254705,1.2185457096391343,5236,10,4
5212,16,8.426857557784041,0.827300747440205,0.16234061292579796,1.2066792914250155,5236,10,4
5228,17,8.851131674690176,0.6717759682056235,0.34303160045428843,1.5397541938140693,5236,10,4
5236,18,9.631151474411407,0.31670783651813394,0.39877118185759747,1.496202833489799,5236,10,4
5237,19,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
1,1,0.28532728974392074,0.21217093961905184,-1.4571110147985071,2.3848071293551842,5236,10,4
4,2,0.7917367487340954,0.46296337184240455,-2.0503185545391385,0.9464619840997228,5236,10,4
10,3,1.2502611037053868,0.19497840229929492,-2.261549756275278,1.9438546091444695,5236,10,4
16,3,1.3479870063544186,0.6098898141165175,-0.9577768574960522,0.8896117434749327,5236,10,4
26,3,1.5187130970368423,0.1732619655893909,1.3061913334821316,0.3362541926217862,5236,10,4
75,4,2.0131105750856726,0.34173157234550244,-1.669466123462312,1.340295542761381,5236,10,4
113,5,2.212433610764357,0.24716438289343676,-1.406450821613099,1.2881980724519697,5236,10,4
246,6,2.748926486419455,0.7168422431408206,-0.835036866675809,1.4333390310265512,5236,10,4
263,6,2.795609550623348,0.4819401348640802,0.07559175503013835,0.6201789850927084,5236,10,4
426,6,3.196743253930453,0.7363340687158713,-0.24218618211195114,1.647042305433548,5236,10,4
627,7,3.4911277427222434,0.8922994040005449,-0.1127988617036599,1.4825414171726334,5236,10,4
944,8,3.8585528440964856,1.1074855728196011,-0.0019643092334851093,1.3287914846751674,5236,10,4
1471,9,4.345454314126528,1.121283942289517,0.27397250640001564,1.426004613682546,5236,10,4
2038,10,4.690368968780253,1.005421624722866,0.22505508622465722,1.4085871283518219,5236,10,4
3232,11,5.327537084127542,0.9338222890629579,0.6870316440020033,1.2464314033271413,5236,10,4
3824,12,5.70219472860887,0.7590349249755064,0.3007552308098233,1.1867029079246467,5236,10,4
4120,13,5.964287941319145,0.685103920691379,0.26479290832494534,1.4527812888825873,5236,10,4
4527,13,6.377785996674682,0.9700057108065687,0.8259497554024369,0.6572290395264516,5236,10,4
4483,14,6.3161969220951155,0.7352443627029627,0.26974361011893533,1.3014896283349655,5236,10,4
4903,14,7.015875529266978,1.096801760332891,1.141238619474301,0.37054381204340153,5236,10,4
4988,15,7.21644127768981,1.5986100683969147,0.37823451500739214,1.0988594330464183,5236,10,4
5076,15,7.50687119945427,0.7715553357912358,-0.0063920370782669916,0.9715480145843375,5236,10,4
5106,15,7.617139960513974,0.9178536405255168,-1.4885989823020582,0.8097445965779605,5236,10,4
5113,15,7.6549131618602715,1.132840175576793,-0.7703602562895523,0.9174557836434545,5236,10,4
5135,15,7.753836394350691,0.9408520937861985,-0.10779364593813748,0.20082855542135133,5236,10,4
5118,16,7.681197204103402,1.4467414454675565,0.5363693088072595,0.9868208679328184,5236,10,4
5120,16,7.699533225780614,1.3084078060029696,0.5234781955905254,1.1292649008878772,5236,10,4
5146,16,7.814850266194221,1.5631595100990867,0.4861795907983018,1.0250300654609952,5236,10,4
5150,16,7.832671464698392,1.0208223538589096,-0.6480283516716975,0.8743943255469893,5236,10,4
5188,16,8.15246295916923,0.96902227967529,0.9638456256925841,0.3817686549415564,5236,10,4
5208,16,8.384662008964812,0.41095870077721136,-1.5103225021396156,1.6794430194856735,5236,10,4
5223,17,8.710008956084081,1.1393711233730517,2.310796647923787,0.3633880059103304,5236,10,4
5225,17,8.748047582807258,0.3778481272778635,-2.126101628840773,1.6324314493190826,5236,10,4
5228,17,8.832419700153824,0.7425775190006378,0.6232178003913292,0.6665234049767452,5236,10,4
5234,18,9.445556185310938,0.50466890172459,-0.6296824003198306,0.4272071543000169,5236,10,4
5235,18,9.46745481761258,0.5229686670519703,2.794081434013651,0.856871308804431,5236,10,4
5236,18,9.655215095008257,0.27544223894029723,-2.6465548253384568,2.485816673511549,5236,10,4
5237,19,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
3,1,1.0299925390185172,0.9307576555826483,-2.9291554259315853,1.319147299907623,5236,10,4
35,2,1.663167162525293,1.1851132497054606,-2.6516007424565378,0.8612645078249134,5236,10,4
97,3,2.209553917414211,1.0780187391125193,-2.483387236890597,0.3942623697350609,5236,10,4
255,4,2.8149617024966145,1.4011363207741259,-2.8054307912177867,0.6774054584064849,5236,10,4
424,5,3.2303969280437395,1.6091431476344933,-2.9881488698627523,0.6313698426133766,5236,10,4
652,6,3.5802332083213875,1.7539032980315306,3.105594891536787,0.5490273159388667,5236,10,4
1123,7,4.072007774395594,1.5526239979136849,3.002151023644379,0.6842576801755448,5236,10,4
1140,7,4.083258901429508,1.5486368058822668,2.767442573228914,0.5460760858990055,5236,10,4
1551,8,4.399376139136459,1.3450284850650158,3.0147765934906827,0.5715226464431357,5236,10,4
1692,8,4.498070520503775,1.9489991482159907,2.760707389145294,0.5320047801456111,5236,10,4
2093,9,4.737232918174411,1.9990864633525143,2.921816952188363,0.5665711681178797,5236,10,4
2582,9,4.984653517045386,1.7222352503657528,-2.865316574401991,0.5208451558868716,5236,10,4
3575,10,5.5433032578349835,1.2667106910187025,3.0760797490843017,0.5188785540628906,5236,10,4
3746,11,5.663847254248453,1.2497703878048974,3.061786436545973,0.4415971287231935,5236,10,4
4306,12,6.151138601431065,1.0267826957796706,-2.7394495194617243,0.4964914210373627,5236,10,4
4535,12,6.437143753030401,0.8517115917819387,-2.7801952914591546,0.9524575402020068,5236,10,4
