element,level,t,r,theta,phi,Interval size,Height,D
3,1,1.7125254808121482,1.6444684316723555,0.9690344433233444,1.7481043669994059,654,10,4
5,1,1.7405553444445765,1.4912756513117036,1.4396555689483175,2.2265930369880786,654,10,4
6,1,1.905877657916647,1.5167877487523542,-0.7215193372795862,2.226871021843341,654,10,4
7,1,1.9615451032448339,1.4550351697045874,-1.144134176809469,2.868810291300415,654,10,4
12,1,2.23483922222416,2.0993277843622113,-1.6712871745141313,1.225587033451303,654,10,4
14,1,2.2636341638972555,1.4581815526136754,-2.658744350103285,2.0369813730233277,654,10,4
26,2,2.6835690675986323,1.4514251458286822,-0.36883978045462573,2.7776602000990205,654,10,4
39,2,2.8592624533950817,1.232762073187094,-2.2019038821579646,2.0574741159101606,654,10,4
42,2,2.9513737274508633,1.9394598210787246,-1.7237520005084408,0.9384698806201883,654,10,4
44,2,2.969439228178957,1.6407769336756117,1.6523740027583154,2.0281461962762584,654,10,4
49,2,3.003962321479381,2.3234829303250075,-0.46624331483483894,2.5365494259644863,654,10,4
60,2,3.147651679000151,2.2074466693079375,0.622852355312047,2.031422697232118,654,10,4
106,2,3.7095141950110175,2.925530136356314,0.48512696025342944,2.0930585462229065,654,10,4
87,3,3.556292711851645,1.4953658820156581,-2.43558551528922,2.2923761981450532,654,10,4
116,3,3.7836434418039424,1.645014410348573,-2.1162402874431647,0.7032330855147884,654,10,4
200,3,4.382419233186616,1.592634989908573,0.7539296710905584,2.1885779935294756,654,10,4
307,3,4.80863028213331,2.037724388606059,0.31009663765827805,1.9802894028230853,654,10,4
209,4,4.417164339604319,1.4152830709839206,-1.8479339967169974,2.3260219327140454,654,10,4
219,4,4.438144370125863,1.155573325404954,-2.09319356251114,2.1085330614969484,654,10,4
273,4,4.682925807203996,2.2326904343919503,-1.6958916569534945,0.568803614204852,654,10,4
287,4,4.7218610357569,1.9919751472238798,-2.5166037322677175,1.9468468926847053,654,10,4
442,4,5.4052569089187354,1.9075858874390523,0.3281148014352591,2.1087211458960486,654,10,4
480,4,5.63716926759406,1.4773338019273403,0.4644514860114248,2.117693331520235,654,10,4
372,5,5.080310257607489,1.725667820732645,-1.8247414757717628,2.3633340537549143,654,10,4
411,5,5.2568003343653436,1.657252963524184,-2.4203191057289226,1.9843370919755785,654,10,4
431,5,5.3643923066339125,2.2547813036975066,-1.5959304455409993,0.5361797326066592,654,10,4
574,5,6.539806663436478,1.574486509279867,0.3320987437114906,1.790029024356658,654,10,4
516,6,5.944266914813774,1.7536370984650498,-2.7177973049193813,2.2989004419645007,654,10,4
519,6,5.952887545491487,2.3709686958698817,-1.7820382061161315,2.4240276536571432,654,10,4
527,6,6.027694767577475,1.3835870994127315,-1.3624413518415324,2.1476585088935134,654,10,4
546,6,6.221859149451555,2.0118867920160093,-2.4029976105630086,1.6975935394337787,654,10,4
584,6,6.634654434837977,1.9007824624120684,-0.6569139552059731,0.20583660672371829,654,10,4
594,6,6.800939035274491,1.4623455101274805,0.22603494036133467,1.80618983769093,654,10,4
595,6,6.80404000967984,1.5927702811436961,3.067212426969735,0.35362836232676964,654,10,4
605,7,7.131408034092937,1.8217647033048903,-1.1897215434730308,2.0424186077922837,654,10,4
610,7,7.212214738563278,2.0210690307164496,-1.8035039181226458,2.320300563345347,654,10,4
614,7,7.2386196946328845,1.7874893525155904,-2.484499847657516,1.8091845860922686,654,10,4
622,7,7.317256748963282,1.9807740890745942,-2.5653912002964714,2.2575666156500094,654,10,4
634,7,7.5472239463656265,1.5092347391570962,2.03920310616157,0.19236846973059035,654,10,4
637,7,7.594662729696724,1.3636663765692594,-0.13058415362745968,2.2600469447704494,654,10,4
641,8,7.893613759392961,1.483574626544176,-2.5461346097714985,1.676970681784987,654,10,4
649,8,8.289697092186133,1.5177948135020918,-2.705248673324597,1.91388016706241,654,10,4
650,8,8.386441344731596,1.3141144457022662,-0.44349058744355374,2.267015570708816,654,10,4
652,8,8.60815543237221,1.1260223175006143,0.6401107437237672,0.747326329088429,654,10,4
653,8,8.711341802290624,0.46142206645276096,0.42168469312890905,0.13581022649611518,654,10,4
654,8,8.735312322250389,0.9767534758682916,-0.9792528559517977,2.1676784902371087,654,10,4
655,9,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
9,1,1.9105376846725564,1.3246961471792873,2.8038223015186134,2.400822176530341,654,10,4
13,1,2.104180540706281,1.8356878905431326,2.8906180112990834,1.604092498669706,654,10,4
17,2,2.3716756295797694,1.759809386917723,2.877335682758294,1.6578825793656766,654,10,4
32,2,2.7413912184185496,1.1069403890190508,2.4641992409012996,2.730983392757064,654,10,4
49,3,3.1190907652372757,0.8220602966913897,2.0775428705449044,2.595638052933532,654,10,4
57,3,3.2231458897889755,1.2785333328657098,2.8752672570505053,2.0509169444053117,654,10,4
171,4,4.182574503678661,0.9721665262800164,2.113407583532766,2.4041608952066644,654,10,4
238,5,4.582747481281999,0.7478095651133363,1.932021981553007,2.4400864695656734,654,10,4
354,5,5.11583537072097,1.4021350125608236,1.923604782139516,2.0431631659467686,654,10,4
481,6,5.709385669022194,1.5042425342214925,2.153301992330516,2.4013560896968382,654,10,4
499,6,5.772326120321979,1.785039874785295,1.5472294867941037,2.814265750943614,654,10,4
580,7,6.496406993634835,1.574850109164444,2.3688159799281787,1.924200724918674,654,10,4
590,7,6.628674973144327,1.2415964356855516,-3.0759799895251136,2.723009039528458,654,10,4
606,7,6.860559824816997,1.9163242022929263,2.458147777594397,2.514317045601861,654,10,4
608,7,6.868604526735023,1.063959316117996,0.35131679734363896,2.720737578191706,654,10,4
631,8,7.273622609954735,2.0314170023495848,2.226741123214669,2.0251459763453847,654,10,4
635,8,7.346101003210547,1.9857367566306197,2.5946531645287814,1.7448997371333388,654,10,4
638,8,7.588518458967136,1.514415781919665,-2.8827738719195315,2.167376374955614,654,10,4
640,8,7.6565734428002585,1.9461630557113834,-2.9451547307353945,2.5432815657495196,654,10,4
647,8,8.1226640038931,1.0044576532991905,-3.130875257019556,2.2628218374180165,654,10,4
649,9,8.210526876838726,1.3013574612025143,-2.927951262083498,2.276432147762835,654,10,4
652,9,8.711158617009326,1.2168639504608934,-2.9339745188104938,1.71610602886459,654,10,4
654,9,9.132691372919808,0.7894627958740477,2.2042440388100344,2.4435428917202375,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
1,1,1.1817675879635847,1.0712158389400248,0.6236469718914429,1.7113649404535893,654,10,4
3,1,1.4017085694784626,0.8054813922198802,0.15465997983339913,0.3826239171266488,654,10,4
5,2,1.7692351565463038,1.004427776913135,0.2755707232379292,1.7242818418230157,654,10,4
14,2,2.3982942389506325,0.9457340665377392,2.685279093811496,0.7227440716297177,654,10,4
31,3,2.751046023913214,0.9326902934743665,2.9806984666261083,0.9881185088208467,654,10,4
77,3,3.4960930136051704,0.8061149195468414,2.288558683076853,2.2969132867610442,654,10,4
71,4,3.3765049902927293,1.1342067877216375,2.785213077978575,1.5124321977988735,654,10,4
320,4,5.006933610922993,1.5282053002146445,1.2192060165827698,1.861388440165287,654,10,4
233,5,4.6404348751272275,1.5731109392829483,2.406589232801231,2.3641397108555235,654,10,4
465,5,5.637280649719585,1.313027409161448,1.189041643188222,1.4573377659787272,654,10,4
496,6,5.839306266206141,1.359048823718657,1.1482187293984119,1.4987673083963073,654,10,4
515,6,5.9717280818618,1.2198566501059063,2.0029020037173004,2.511352356368585,654,10,4
629,7,7.3436617399045385,0.9733074966064736,1.7774058377653108,1.697895796157575,654,10,4
652,8,8.151111674497429,0.9969045735063745,1.4849903564389193,1.5774897049827592,654,10,4
654,9,9.249250525486591,0.20216258745172325,2.5614418970981263,2.5882525271181502,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
1,1,0.6132564483677005,0.5629179340420308,-2.1456784317557682,1.4457400792861939,654,10,4
9,2,1.6460595529699606,1.0843261896500387,3.1232849095772197,1.0356247605819837,654,10,4
12,2,1.903622363403965,1.3757027117820737,-2.440071659097698,0.7664054421195624,654,10,4
29,3,2.651284629532631,1.462794070514236,-3.0099191906901552,0.7103816568792322,654,10,4
31,3,2.684987322515111,1.0925473839033941,-2.6287485405478868,0.6568231472049751,654,10,4
75,4,3.3773310529294367,1.2491515597336782,-2.7079636323766336,1.0334142066793968,654,10,4
85,4,3.519847691668235,0.9202300765092783,-1.8325637233804575,0.9370398743118742,654,10,4
128,4,3.917959874390531,1.737936515700193,2.796174391856319,1.1294202269059699,654,10,4
184,5,4.298928428611749,1.5485252447300415,-2.546655224787233,0.5862727872129506,654,10,4
232,5,4.521412682145549,1.5406782086625008,2.7476627363288393,0.8995029216121907,654,10,4
235,5,4.529295017953251,0.8928195258153084,3.0681966391985425,0.9136246250078129,654,10,4
263,5,4.677073372132244,1.5910012307655852,-3.1335220035898597,0.8017395691698523,654,10,4
409,6,5.260346038703426,1.1977814706361185,-3.1007206238358065,1.297562090859467,654,10,4
444,6,5.381115759656799,1.8531630941323747,2.868333191977554,0.7929675629232292,654,10,4
544,7,5.988211737548667,1.6997884900362314,-3.0681119447321232,0.9230163010361975,654,10,4
555,7,6.118047765011697,1.393148308364893,-2.8394200123665665,1.5074911577967776,654,10,4
589,7,6.519795353910873,0.5923094546390301,-1.4825277086925668,0.5923472488609225,654,10,4
603,7,6.704260699767853,2.208342441009176,-2.5362172977478754,1.4589735175258456,654,10,4
618,7,7.0368566631448,0.5898031411797738,0.3457014745394937,1.4696203652031816,654,10,4
615,8,6.946761370376473,1.3921926440136811,2.59720051679542,0.81912971378614,654,10,4
630,8,7.470801870896019,2.2150490219282926,-3.139533096976796,0.3162470454271206,654,10,4
632,8,7.529347456939882,1.285639636895967,-2.7025370387553367,1.3562298974386884,654,10,4
635,8,7.609404450897563,0.8082993598612431,-0.06631602426341916,1.8939496469291885,654,10,4
637,8,7.618155564190645,1.7834747949962535,-2.7708780338490135,0.27435420225253315,654,10,4
638,8,7.635137522959932,1.64791221056066,-2.297392542296612,1.1752818344402796,654,10,4
639,9,7.779780374138916,1.9409008427681234,2.5203682309494417,0.9761064529275991,654,10,4
648,9,8.241183643538484,0.7543424808227883,-0.5372814774988901,2.0574568572989276,654,10,4
649,9,8.329936085210843,1.582124999303875,-3.1241599001747464,0.5250889840117282,654,10,4
650,9,8.55290712284168,0.7326731743819968,-2.062780119976536,1.340441085991972,654,10,4
651,9,8.620111795149525,1.2123778984690678,1.9084747794405448,0.7389390836332996,654,10,4
652,9,8.62438976886579,1.103947158266779,-2.324107216310504,1.1978215742865204,654,10,4
653,9,8.655116220098297,1.2022696818537606,1.0398521188473167,0.9306326441518724,654,10,4
654,9,8.6965335106655,1.0935673185098969,2.9842789840741273,0.82648973319818,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
1,1,1.4199320689052308,0.8178020636851218,0.32413977897102797,0.37638078633630206,654,10,4
2,1,1.4277812481451602,1.266660392269318,-1.494324277057996,0.9239628014827298,654,10,4
4,1,1.5654095599640205,1.5498344817843581,0.26919108963600785,2.589132301040626,654,10,4
5,1,1.61872444165304,1.205288849855177,-2.146008089504759,0.983349673236021,654,10,4
7,1,1.7027939303031892,1.6069871516910377,-2.0894076543124034,1.1727544974984845,654,10,4
9,1,1.851249999189124,1.2192265506724833,-0.08954844888626198,2.6223089622110125,654,10,4
19,2,2.5082530272891446,1.4412708526783247,0.5591898375012577,3.0431869116398316,654,10,4
26,2,2.616134588685015,2.0404615211176087,-2.1112611228894016,1.3646113769532549,654,10,4
30,2,2.7016501782117466,0.5963948889048271,-1.6424072556082894,1.8208267836154992,654,10,4
33,2,2.7644558477351424,1.6256808116907375,-0.942118306505875,2.3841414975675446,654,10,4
50,2,3.0305123151857414,2.3510803268803815,-0.17316230196540036,0.4079326646924674,654,10,4
52,2,3.059493585741846,1.7561600381276767,-1.1673044517787616,2.8236990722823205,654,10,4
48,3,2.990354131142271,2.0628451341033207,-2.0252235968331274,1.4260474937238865,654,10,4
90,3,3.541732722596458,2.3822286833542576,-0.03556358970811761,0.4835955056039255,654,10,4
92,3,3.555311625424199,1.0593592045639033,-1.1098423888335345,2.6007616253848846,654,10,4
125,3,3.8881423964860504,1.603546570279268,-1.916371560698547,2.6394938642196184,654,10,4
77,4,3.404905669104229,1.9972822117640423,-2.0343675397117704,1.3653239897449234,654,10,4
169,4,4.231454093309333,2.492635004191142,-0.3942114267367999,0.6751266894823533,654,10,4
216,4,4.524547772259002,1.329910429637315,-1.3671433551366057,2.6604364096477595,654,10,4
262,4,4.670245669439352,0.5384895296004558,0.013741666257546754,2.466410642040388,654,10,4
327,5,4.909317533865426,2.691994379213357,-0.49837181571020095,0.8161445464684448,654,10,4
349,5,5.0091237702808336,1.4671558773447935,-1.5173261307701735,1.5663307586468072,654,10,4
356,5,5.0466342768706145,1.7291451181489748,-2.3172834784847356,2.026076506076583,654,10,4
406,5,5.3621886545330835,0.8645136290167665,0.1932053075396517,1.744806896518898,654,10,4
408,5,5.372833119173281,1.6196942634851894,0.21343696371644688,2.9340333514498225,654,10,4
478,5,5.736816270532592,1.5390070948934769,0.012402563700826793,2.581242196942419,654,10,4
471,6,5.687437671340837,1.6875427849099245,-2.3244288530329644,2.1642086855120266,654,10,4
514,6,5.979027415426335,0.8737460244360666,-1.9734668156554753,1.9691341868201344,654,10,4
570,6,6.407929038238822,1.273033363022401,0.004094808538256939,2.611609049060976,654,10,4
573,6,6.453621141746889,1.4915387695400775,-0.5698103708901086,0.90842629451716,654,10,4
575,6,6.475552382797986,0.9056930300107342,1.8514956970858414,2.6727014205606103,654,10,4
600,7,6.787972979599804,1.282888918918512,-0.6739298702339948,1.0537209752817902,654,10,4
616,7,7.135896938806223,0.804043389839865,-0.775153211750474,2.82047860785599,654,10,4
637,8,7.631629521360014,1.0178159089840444,0.03691232230997266,1.2912572031556824,654,10,4
643,8,7.828204227803022,0.6741524232697236,-1.8299599212287683,2.0791779487276196,654,10,4
649,9,8.513834653071166,0.8388081190904652,-0.8608079570554247,2.745263576468672,654,10,4
653,9,8.718375716308309,1.0455320975848943,0.5631459394594512,0.8200060499455291,654,10,4
654,9,8.913339417624545,1.0785695703675178,-2.4881444536172097,2.756508347437584,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
1,1,0.4003294284806691,0.2820183137458972,-1.8819753972038502,0.8882525279444237,654,10,4
10,2,1.7987340094086801,1.1063717770382229,-2.0681728361114136,0.9876700211693201,654,10,4
12,2,1.934886096556998,1.2449349405518113,-2.4107067729257396,1.0391291278915202,654,10,4
30,3,2.653637188218696,1.7280190582937063,-1.903425030120832,1.010848004385103,654,10,4
41,3,2.877187618744866,1.920647592692618,-2.04109832891314,0.9676604934018481,654,10,4
90,4,3.544446788985133,1.8425172937864542,-2.281504846698463,0.9583480233965967,654,10,4
140,5,3.9893870334385637,1.9734271170092135,-2.104641125341952,0.9869558405567106,654,10,4
391,6,5.175324243682468,1.6666181759525487,-2.2391115465779463,1.252268797623842,654,10,4
516,6,5.791526560925982,1.8374761068174286,-1.3559007133213186,1.1519229592372562,654,10,4
525,7,5.854984110077134,1.292731454760468,-2.5350893713933,0.9697984657514483,654,10,4
563,7,6.251976753967438,1.875782064738974,-1.3059310882469313,1.0522258632807087,654,10,4
568,7,6.2850606734762104,1.6990329909402964,-2.10215765689464,1.789136869574823,654,10,4
620,8,7.202212838984876,1.82204127474444,-2.1526831562698736,0.38021424472629406,654,10,4
623,8,7.2685956570733605,0.9754077221723568,-1.7345312600027027,1.574876027475197,654,10,4
628,8,7.378194684573263,1.687276443588648,-1.1377742181198327,1.280786908075192,654,10,4
629,8,7.399432009516583,0.2777418436651498,1.9208302752357553,1.037164058408887,654,10,4
630,8,7.403732242696165,1.5249862334732187,-1.641817006496562,1.482871958436244,654,10,4
638,8,7.588217677209068,1.5796240538740909,-1.1672217558712277,0.5960292858698497,654,10,4
649,9,8.204204238929577,1.4532013745664945,-0.845257643973824,1.5958651467151796,654,10,4
650,9,8.22133590981397,1.6756363831537033,-0.974112744156357,0.9084533243990166,654,10,4
652,9,8.348066202040872,1.619227387783929,-1.486892764768167,0.9028508147220246,654,10,4
653,9,8.35151931530457,0.5929202144604708,0.8017642560781034,2.385994282604007,654,10,4
654,9,8.520212796334457,1.2454877187869762,-1.6643815197864817,1.594032611800711,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
4,1,1.4569558970543328,0.7821455877411564,-0.7506755555965868,1.9332664417166963,654,10,4
5,1,1.4742489304826079,0.36736136738455744,1.4295404637094162,1.056802499223412,654,10,4
6,1,1.562660798297566,1.438158938213083,-1.5520351226381515,2.441051265281176,654,10,4
10,1,1.7142517255042855,1.008649799611406,0.06542343122217188,2.0451187463085656,654,10,4
19,1,2.145820036903725,1.6801621202313408,-1.1158356389983406,1.6894535380246016,654,10,4
16,2,2.1091358410262897,1.5499467774765991,-1.87741039357818,2.3254811703505824,654,10,4
18,2,2.1311602854556555,0.5252305895054515,-0.7326272884369452,0.5767908816893812,654,10,4
29,2,2.461125384330003,0.9743303482134271,0.12461321377212756,2.031969485922968,654,10,4
38,2,2.6777952058547183,1.3545118094123796,-1.676760418150109,1.3919482800896326,654,10,4
39,2,2.682535309870153,1.9384316672111284,-0.997787987425767,1.7754296157131924,654,10,4
52,3,2.9955275078229415,1.5682096267615264,-1.6391713853614458,1.4692904393625754,654,10,4
56,3,3.073173115155947,0.8429499406742674,-1.1335348492673414,1.8846354661479383,654,10,4
64,3,3.193001741174699,1.3915203898576793,-1.4941097163559585,0.8707137812988506,654,10,4
68,3,3.2628413563906045,1.019989185855584,-0.4436849687877087,1.4344054489568052,654,10,4
71,3,3.3256179009361353,2.0852732783138217,-1.0414628061713167,2.060866312852437,654,10,4
80,3,3.4103372550035713,1.593856773440003,-1.0140748774125683,1.880602844978905,654,10,4
113,3,3.766978663286716,2.3600847908958533,-2.4711544292026084,2.1323936264494914,654,10,4
117,3,3.7908896937614367,2.154673063616556,-1.287118541191813,1.6396286562709617,654,10,4
130,3,3.8880155334009583,2.0812527909938585,-1.3828071243530826,2.524360458906319,654,10,4
154,4,4.133071619945282,1.6878493596686082,-1.5168051865965397,1.0815947675230333,654,10,4
306,4,4.883335145133248,2.1507120435158398,-2.0668432110496946,2.4082404812342464,654,10,4
309,4,4.8868810113876275,1.3977284451529652,-1.395645168563114,1.9531146274603608,654,10,4
310,4,4.89352049275319,2.0414374324614277,-1.6865940161557882,2.306739388517584,654,10,4
406,4,5.322628437667688,2.406854019919727,-2.08554507498346,2.7627492865993086,654,10,4
313,5,4.910189853619421,1.6287734346019878,-1.562031292318653,0.8688113709125764,654,10,4
499,5,5.832433509739095,2.4158042367616477,-1.660614546472832,2.677069746320441,654,10,4
550,5,6.250453851931939,2.1624728869743586,-1.5660400109582227,2.4510699903005944,654,10,4
585,6,6.565690495886533,1.7427726146461078,-0.35657646100459667,0.9791975882307438,654,10,4
608,6,6.906236250396569,2.115570242620386,-1.253806493001149,2.559906379354031,654,10,4
627,7,7.358165633872897,1.8660889163697327,-1.4951922913914315,2.5279240783014414,654,10,4
636,7,7.697554255544892,2.0987289463166845,-0.3141450352073381,1.1967852854605767,654,10,4
652,8,8.600508030306548,1.2137972698860837,-0.23262789578811818,1.135409868159491,654,10,4
653,8,8.671524172916858,1.091747052573541,-1.3157206811562288,2.1320198019826195,654,10,4
655,9,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
2,1,1.4891654532916598,1.026891168153461,1.7989114060236004,1.5322338566138574,654,10,4
4,1,1.658168960827251,1.6451605863827283,0.5242425290748516,1.5927873123946985,654,10,4
5,1,1.7202062115568895,1.552434148294442,2.8762651786702405,1.6709711061077712,654,10,4
38,2,2.7426855174785967,2.361294412755398,0.518960711954141,1.7780129486563847,654,10,4
56,2,3.034593554698386,1.9114043048574343,2.4607911339635864,1.3306784671451193,654,10,4
68,3,3.2430849727914635,2.328007837378102,0.5220442661241037,1.5975076008892863,654,10,4
69,3,3.2953135999006014,1.763670012376869,2.445087338696456,1.2298604213061588,654,10,4
174,4,4.194040094611803,2.387968520105774,0.2122704665670923,1.504513508127625,654,10,4
180,4,4.226580483169596,1.450259966506517,2.4349288506919504,1.5493023688571113,654,10,4
387,5,5.195337456959374,2.176555611658933,-0.09000932069572239,1.6692098404848201,654,10,4
455,5,5.537099079964043,1.992126615145438,2.2739115263685057,2.1794320170035673,654,10,4
495,6,5.755596210616684,2.507323130375521,-0.16386771647821857,1.6192108160933425,654,10,4
550,6,6.131829491325927,2.454661222347593,2.1467183290819816,2.285803651028604,654,10,4
585,6,6.60188276175142,1.5849891235835993,0.09182087514307499,1.9239523954842463,654,10,4
580,7,6.5737228648903265,2.0554181545985704,2.085627566899349,2.348510251548348,654,10,4
622,7,7.351740881065351,1.5728311516176277,-0.17874951871190337,2.087060034652206,654,10,4
638,8,7.899186675278501,1.3378017674397806,-0.07975676457596946,2.2297834783083683,654,10,4
640,8,7.94271812759571,1.3698634004099415,1.8029329726549035,1.7603974930914474,654,10,4
641,8,7.9787322443864275,1.4176884632615119,-0.5702555701846019,2.0187104294019047,654,10,4
652,9,9.061739627071745,0.8042692163482897,-1.1628852154629075,1.8654864560849154,654,10,4
653,9,9.172934604190443,0.8020564630292678,2.46356868931965,1.4829983302895497,654,10,4
654,9,9.297401019911907,0.6999666363443343,2.642908990527973,1.2321641572402644,654,10,4
655,10,10.0,0.0,0,0,654,10,4
0,0,0.0,0.0,0,0,654,10,4
1,1,1.1157558891189956,0.9733337823189037,-1.9670027043068148,1.1790244820290356,654,10,4
2,1,1.5537247689749556,0.753832138820964,0.8417599396137763,1.3264547804970641,654,10,4
3,1,1.7438811926952746,1.406782403485379,-1.2363532546730824,0.6830848688674633,654,10,4
6,1,1.8357133038865503,0.8929297874668176,1.045749152851745,0.6852148667390081,654,10,4
11,2,2.1839674681334467,1.4949351324368387,-2.217718440077298,1.6143019495795856,654,10,4
