element,level,t,r,theta,phi,Interval size,Height,D
181,4,2.397872099937204,1.1200929306723197,-1.5598830074785457,1.2594918818967773,6545,10,4
214,4,2.509015024634552,1.6709049011089323,-2.0909877825114713,1.5305913561327278,6545,10,4
221,4,2.5417224801746885,1.5464001280728097,-2.1652314222780107,2.4027293643655927,6545,10,4
306,4,2.7632387828228975,1.7555282449625373,-1.9389420722353798,2.065677950105532,6545,10,4
250,5,2.6136501518487467,0.532751627334466,-1.9420711234556893,1.8670473604994835,6545,10,4
285,5,2.7110053627068673,0.7275773182848353,-2.648717618084612,1.9873813238636553,6545,10,4
311,5,2.775295273300297,0.8562289951095039,-3.0164595797386675,2.2566533501609682,6545,10,4
327,5,2.8043106298114373,1.029808809206483,-1.3158149019864305,1.3024408010423503,6545,10,4
352,5,2.8559487765545732,0.2116184484452774,0.3703606594423979,1.2250006919869645,6545,10,4
368,5,2.892960270574708,1.0148568638219975,-2.336277718527966,2.6380873967271077,6545,10,4
392,5,2.952146675908469,1.7648900461922645,-1.9663500466665187,1.4041016278258664,6545,10,4
400,5,2.982475645192215,1.0662140280007808,-2.5450732659473396,2.1397687663916702,6545,10,4
421,5,3.01675197967596,1.5031959391845142,-1.7190785026179023,1.2932164184940327,6545,10,4
436,5,3.0456152968692574,1.2597584579190146,-3.087549139027614,2.2136768049625597,6545,10,4
519,5,3.179614840523212,1.5835851059905437,-2.512399479394638,2.408084773521957,6545,10,4
560,5,3.237292200699262,1.7581260538225976,-2.1888206300255,1.9752556688000702,6545,10,4
600,5,3.287571265527144,1.4079647298471338,-2.470941865320631,2.177392013485835,6545,10,4
514,6,3.1705858462242964,0.40251399910122204,0.5095726458221213,0.5566395593676258,6545,10,4
544,6,3.2217258290982196,0.48852198298013455,-2.3441652951208503,1.581223054512807,6545,10,4
573,6,3.2530278960517043,1.016525893240691,-1.7776189206283353,2.752570095109646,6545,10,4
643,6,3.3497950725348637,1.1809317352370896,3.0972997561004525,2.1888133742671116,6545,10,4
731,6,3.437452943677032,1.3618643056183035,-1.190549424005341,1.3244914813242552,6545,10,4
823,6,3.5466764299160425,0.819973711179951,-1.224404599474089,0.7674838599109755,6545,10,4
999,6,3.7083729848706115,1.9094894289512665,-1.7622027232379096,1.0605876906362361,6545,10,4
1001,6,3.709600078292181,1.7715603701773537,-2.1057175663573,2.1376941093526356,6545,10,4
1009,6,3.7184609715319894,1.5751334233170513,-2.3176426158431633,2.2190151444342368,6545,10,4
1295,6,3.9618475267741315,2.2008042976185433,-2.0563309553082427,1.2417761974698165,6545,10,4
891,7,3.6058064037212145,0.4519041508913983,1.9264133946472848,1.016099239569471,6545,10,4
926,7,3.6455726125065437,0.7752823432886855,0.7436591568682631,0.79748390090143,6545,10,4
1167,7,3.87115066005566,1.2759988018790724,-1.7538933686898057,2.697802757809658,6545,10,4
1329,7,3.980843854820566,1.1447145695355592,2.8936650643566098,2.425960510964228,6545,10,4
1359,7,4.001533282284094,0.8582399709776907,-1.2671790397869975,1.2870111719717325,6545,10,4
1618,7,4.197044221196881,1.7629376195120094,-2.051280792363299,2.1666282430054613,6545,10,4
1813,7,4.3151287039921975,2.0490343595350167,-1.4293899770584164,1.0146936356606167,6545,10,4
2199,7,4.529660898977492,2.6709881306267667,-1.9561937664699804,1.2987692040837437,6545,10,4
1570,8,4.164371272985443,0.28868230926732735,2.097614918980647,1.7218463958457442,6545,10,4
1736,8,4.268160876709155,0.9409362751750263,-1.370155539583729,1.193002460963299,6545,10,4
1883,8,4.352404531111373,0.45463284543488325,0.7818077510823397,1.322657702087609,6545,10,4
1908,8,4.364296385862852,0.9141524043279879,-1.9959282487108143,2.4412579603436804,6545,10,4
2062,8,4.450030081590862,1.482085673970277,-2.1319706344323652,2.3840252692621844,6545,10,4
2265,8,4.5655297872532845,0.9430045132283501,2.164702677967846,2.461879772655538,6545,10,4
2383,8,4.6282205080267875,0.9289509186347115,2.8435029399399823,2.4506280478032605,6545,10,4
2421,8,4.651901552414003,1.8876941076870828,-1.7971082418783626,2.0851983520668957,6545,10,4
3316,8,5.018146394435446,2.3849702930012193,-1.874277031120193,1.368702554985032,6545,10,4
3908,8,5.251417271436983,2.1976788642063863,-1.854847106113027,1.1554491039633332,6545,10,4
2853,9,4.8340958221841825,1.0049005399054205,1.9412784835779942,2.525392972337881,6545,10,4
3050,9,4.914742895808226,0.27913569091210794,0.6471995592495093,1.8383329755555917,6545,10,4
3287,9,5.006091315093839,0.6260510732590374,-2.305102709288276,1.1404107455632286,6545,10,4
3311,9,5.0164806813333165,1.0118165389870943,-2.1029048838328266,2.2972004225492846,6545,10,4
3785,9,5.203812806117876,1.8000416227616236,-1.8295884288514943,1.9982016833085054,6545,10,4
3786,9,5.2040474133531776,1.1825784811140347,2.428724741805954,2.156791764886595,6545,10,4
4226,9,5.409943314675203,2.2350710143187693,-1.8564033349415658,1.223495564642009,6545,10,4
4070,10,5.331938714435217,0.3536496291451766,1.969862126666246,2.7458967952379196,6545,10,4
4288,10,5.445171041630247,1.8219863267261363,-1.6971790335999977,1.9805932947253166,6545,10,4
4418,10,5.523198375254031,1.3890866303130798,2.2948868180583677,2.284245560180848,6545,10,4
4435,10,5.532850827715514,0.9848323981275837,-2.4574043011214743,1.4138160907851798,6545,10,4
4443,10,5.535515871876849,2.287914821878172,-1.8355412294458566,1.2520494290682285,6545,10,4
4633,10,5.647132076682534,2.3673450444195554,-1.922744718035934,1.18000953023855,6545,10,4
4664,10,5.665807039131501,1.229416434796066,-1.3770438599020425,2.427810979019989,6545,10,4
4987,11,5.851252712463828,1.336886302617434,-1.225029141976112,2.419728925318763,6545,10,4
5026,11,5.873884109409676,1.123902270849506,-2.357933670366868,1.3898607761993031,6545,10,4
5113,11,5.928204055986985,1.4952866236471252,-1.677941765146214,1.7998513682018702,6545,10,4
5234,11,6.025098749276246,2.112891781949113,-1.8725086398291633,1.9764409952019788,6545,10,4
5290,11,6.072034959026254,2.2782816378779063,-1.907897038552737,1.3349997031002292,6545,10,4
5366,11,6.1254050323311375,0.9428872204226856,2.0916060025062233,2.156056831549569,6545,10,4
5464,11,6.199098241699412,0.728002676816535,1.9683145350317828,1.1705460140878527,6545,10,4
5546,12,6.2730654289068974,1.546787870076548,-1.55086691410186,1.9395184280165527,6545,10,4
5550,12,6.2759452651918775,1.7736499920348343,-1.644775831863121,1.8215540858221015,6545,10,4
5689,12,6.409725316668824,2.1038532931661393,-1.8956931255236573,1.314775573578639,6545,10,4
5697,12,6.4196575901059525,1.829416614034755,-1.858472262295477,1.8937812233985847,6545,10,4
5716,12,6.438169243179056,0.9120059276515116,-0.9291493335709176,2.5603588545908136,6545,10,4
5766,12,6.502387966556771,1.22665927415086,-2.0798985724695425,1.4251009503787655,6545,10,4
5962,12,6.77310017631754,0.7062833783636432,2.3874860230619355,1.6812128310639423,6545,10,4
6034,13,6.880779740994316,2.4514283614350476,-1.7819124390333205,1.3565820405124216,6545,10,4
6050,13,6.903479947115109,1.5084799338689163,-2.0542101230105816,1.3610060133715425,6545,10,4
6090,13,6.974036078761103,0.5940681340751018,2.571934164449607,1.6914609874796716,6545,10,4
6106,13,6.989818254327666,2.029000417397466,-1.5365839651323323,1.772288476342426,6545,10,4
6113,13,6.9987830479626245,0.5916994135101946,-0.08561714945483238,2.607216597389893,6545,10,4
6137,13,7.041618787473567,1.7983099169048302,-1.9527974141804194,1.6502998140836056,6545,10,4
6161,13,7.082147621619731,1.847174686809207,-1.9581945593133783,1.6442254850264393,6545,10,4
6164,14,7.090523542798035,2.3201833133341236,-1.728288728443171,1.367185841868275,6545,10,4
6257,14,7.281663248322669,2.229488516088085,-1.4384081184508073,1.759868387280313,6545,10,4
6265,14,7.288913646626946,1.8720819314221295,-2.0271157612537785,1.7038712104717268,6545,10,4
6336,14,7.470994470883174,1.3268474399449406,-2.298106790243658,1.3203156705217036,6545,10,4
6377,14,7.604606617795396,0.6801812309956695,-3.10891412384678,2.1560021487705696,6545,10,4
6393,14,7.677144964687448,0.6132026426306695,-1.8499815145991685,2.1534468902472677,6545,10,4
6395,14,7.681968145468671,0.37342397047364645,3.0310832167979807,2.075105935880055,6545,10,4
6452,14,7.987876659871828,0.5337295330859112,1.771180383866643,1.298689970697429,6545,10,4
6457,15,8.0098328215697,1.5675209063144502,-1.8675984578963685,1.7595110780895697,6545,10,4
6461,15,8.046146696360886,1.3861370964168034,-1.7095062946606703,1.340864950130755,6545,10,4
6462,15,8.055300391064161,1.3267884394685918,-2.499536292183841,1.0191287297727052,6545,10,4
6469,15,8.106148443069262,1.5333966726319583,-1.4823263782957563,1.6134488130140658,6545,10,4
6485,15,8.233852090281701,0.8252235942334178,2.8795375731102237,1.4464675213579974,6545,10,4
6488,15,8.26205051769182,1.0095699038178223,-1.8556412634410782,1.8491569482298535,6545,10,4
6501,15,8.394615509540909,0.4803691312701116,2.454194006325573,0.9811597769568405,6545,10,4
6509,15,8.442992951162957,0.5881159035244722,3.053903121280607,0.6443858953510142,6545,10,4
6513,16,8.481019813457635,1.3703602508168578,-1.6858953140231605,1.6188101821500114,6545,10,4
6526,16,8.705750133658794,0.7084912814861027,-2.129181963890796,1.846875223423168,6545,10,4
6539,16,8.860962592617874,0.5345941279086491,-2.689179595108982,1.0081300438697134,6545,10,4
6544,17,9.179784623770749,0.6252785356121673,-2.69442282021148,1.3586745585021063,6545,10,4
6545,17,9.417568406186206,0.5547819619494362,-1.747150914881317,1.7814122354832733,6545,10,4
6546,18,10.0,0.0,0,0,6545,10,4
0,0,0.0,0.0,0,0,6545,10,4
1,1,0.3744264972846323,0.2593712204501809,1.075604943044389,0.5236367598861495,6545,10,4
2,1,0.4497531074978378,0.20725138633399523,-0.41118894222404084,0.795326001154506,6545,10,4
5,2,0.8745083687066901,0.3719616404366295,2.071746114867031,0.5162380542614305,6545,10,4
7,2,1.0425486472600787,0.4764728559766024,-0.9617465124993421,2.245353493249194,6545,10,4
13,3,1.235452435284925,0.11105544388154624,1.1143868739836726,1.4546201435413892,6545,10,4
27,3,1.4425872813827556,0.41698061190777413,-0.1707778102928683,1.7522713658503275,6545,10,4
43,3,1.5909304676243519,0.6980216116473592,-2.2353054061276016,0.6264522969576874,6545,10,4
106,4,2.0664837756468613,1.030965415983602,-2.2436952263221324,1.025500836768144,6545,10,4
111,4,2.084334372634892,0.8101389235280335,0.08513357683566503,1.3253882296678998,6545,10,4
112,4,2.0847273692224952,0.7407097315630577,-0.21526610928647488,1.0518858076930828,6545,10,4
194,4,2.413089918942396,1.1897843356158844,1.881093637982762,1.8115406477885192,6545,10,4
310,5,2.731594369560427,1.4725228380870843,-2.1682077092183354,1.2242962909314308,6545,10,4
351,5,2.8232910342489337,1.341125880955222,-0.1721477320188768,1.186557229365246,6545,10,4
373,5,2.863616180161893,1.078823184648402,1.6548612481037388,2.084955659570982,6545,10,4
562,6,3.2006785373407753,1.524725874903356,-0.13789276920036053,1.170483471864688,6545,10,4
608,6,3.2714847495197996,1.5009972610294622,-2.1032370266629994,1.145794240821614,6545,10,4
619,6,3.2872636212208786,1.2020990022275326,1.8617101151364444,1.789788923318888,6545,10,4
765,7,3.46153449825497,1.5274912567408512,-0.10617540647809676,1.1607811464887012,6545,10,4
935,7,3.643720881947221,1.2458060623685159,-0.34520298330773547,1.0540806199237154,6545,10,4
956,7,3.6640985582603935,1.6385364350919083,-2.046548103572162,1.227316215887282,6545,10,4
1019,7,3.7222383945849824,1.200953498032809,1.7728599429545522,1.699716187630294,6545,10,4
1126,8,3.8145294958562816,1.6248425583692838,-2.138901874508295,1.236992131044353,6545,10,4
1573,8,4.150263209659086,1.354634286373507,1.7016531089401852,1.6857077146939439,6545,10,4
1613,8,4.172284001713322,1.66896702559585,-0.08417517486728328,1.092778048761782,6545,10,4
2259,8,4.519247077755853,0.8915414261474087,0.4474762319753371,0.8961690852178268,6545,10,4
2336,8,4.560184118510904,2.060730503392369,-0.5697658015480249,1.2081592095471996,6545,10,4
2788,9,4.7633412285168575,1.0522078946852604,-2.185698799787128,1.0875177717065374,6545,10,4
3224,9,4.956505083420836,1.656392325442331,1.471575752820812,1.2713151807900382,6545,10,4
3237,9,4.960682424543553,1.6189240849425348,-0.45675289065229674,1.4092393468680875,6545,10,4
3319,9,4.99525358683083,1.6775354473092228,-0.5985273526390131,1.1963741328660564,6545,10,4
3449,9,5.0418448821140585,1.1826381579983765,0.4953707134647317,1.258531358363077,6545,10,4
3612,10,5.115915308232878,1.594150022942436,1.4801979981686026,1.3314500668445794,6545,10,4
3748,10,5.171380232974952,1.115487249725598,0.4415092243826877,1.2554640433014903,6545,10,4
4119,10,5.342930075005993,1.5683080037761674,-0.5618016348700131,1.1493340562031233,6545,10,4
4268,10,5.421392383130604,0.8971361067240707,-1.7495706885641809,0.5580543074514293,6545,10,4
4444,10,5.517570560675049,1.3946941295710995,-0.3720457075579245,1.2620934024856183,6545,10,4
4478,11,5.535228566138052,1.4636493968821163,1.344818164894222,1.477232153445891,6545,10,4
4615,11,5.614842949394707,1.073837463671162,-1.779530224941224,0.5858428597347483,6545,10,4
4812,11,5.734601742471583,1.224308225289732,-0.0017486237523567098,1.0463872876912228,6545,10,4
4826,11,5.742342172980177,0.9874107514555601,-0.08648349690847104,1.1682792977082614,6545,10,4
5006,11,5.860324609755176,1.3769397846519245,-0.46197249165378923,1.0793701063925885,6545,10,4
5274,12,6.036522646534765,1.3302536127176015,1.0659916454968594,1.3268757404839542,6545,10,4
5564,12,6.295130337989896,0.930386228152264,0.6334740428274157,0.11172772632850395,6545,10,4
5610,12,6.339285571289452,1.304941557298137,-0.2834305172899892,0.9247028404657048,6545,10,4
5685,12,6.410833099823428,1.6256959866705247,1.2121212534202,1.4728733966451102,6545,10,4
5767,13,6.497305874656556,1.447262608339787,1.1326027534155276,1.37764902821822,6545,10,4
6007,13,6.792974809107335,1.5776931771326401,1.2931554738938333,1.2527656233275222,6545,10,4
6053,13,6.872382847261123,1.2565675186977574,-0.6160272503373873,0.6583476940588417,6545,10,4
6082,13,6.9199525416822745,0.8086859974719345,1.2291771289415447,0.5391904476317827,6545,10,4
6095,13,6.93653989063359,0.7577086091790164,1.5264070579434845,0.4916408228628031,6545,10,4
6107,13,6.952958881869039,0.9070546780975438,2.5097976982654426,0.30601859794772757,6545,10,4
6225,14,7.177232839355906,1.3763976864296035,1.360714721574938,1.414784120861135,6545,10,4
6233,14,7.188848395303666,1.23653025012261,-0.484638164353008,0.7546554517242062,6545,10,4
6319,14,7.409937752671826,0.8757014081733635,1.424992093114717,0.5741784728693627,6545,10,4
6324,15,7.4392420592579525,1.0470498203271037,-0.6050036342217711,0.8097435476796506,6545,10,4
6343,15,7.4915480496339715,1.1150048956212193,-0.19480545005546773,0.7667133634156753,6545,10,4
6416,15,7.743556148833144,1.3098046925792788,1.4757777315596745,1.5685460147234698,6545,10,4
6425,15,7.773415567590036,1.0371464258090333,1.3356767655538517,1.116153837268799,6545,10,4
6462,15,7.922868286209663,1.1109835079073707,1.3848810733380224,1.395098935626364,6545,10,4
6463,15,7.9230580648130715,0.748246995498418,3.0710477496757758,0.15272262562709232,6545,10,4
6491,15,8.131768304871125,1.1338846051477183,1.0954998955869204,1.617054903638931,6545,10,4
6454,16,7.885599885143451,0.7622185317872469,-0.67853357560805,0.7223597252909592,6545,10,4
6488,16,8.115886729205933,1.4510976199827046,1.6180143739481485,1.552108487299466,6545,10,4
6493,16,8.137493632615447,1.0415848500213143,-0.35370361866183353,0.9353780189338634,6545,10,4
6505,16,8.231459232658421,1.1875851249566636,-1.1170509270472735,1.1156698078805523,6545,10,4
6508,16,8.263953655827827,0.4422472274733695,2.8670747692065044,0.36202842523997725,6545,10,4
6511,16,8.309378557465024,0.6171168437444507,-1.5381068306349954,0.8508251017289771,6545,10,4
6513,16,8.334550673373391,1.3551796019239695,1.26883068040625,1.7319263045247866,6545,10,4
6523,16,8.460502708839147,0.9731933121705512,1.1340238551987154,1.5032676719669709,6545,10,4
6516,17,8.39796063649995,0.6132748623190535,0.23213921891191358,0.31719907990252855,6545,10,4
6517,17,8.401214262318454,1.1907808864373195,-0.5725759716728384,0.553437999312919,6545,10,4
6537,17,8.756790907381836,0.5968508623595392,-1.7597717742712968,0.9534105617527479,6545,10,4
6538,17,8.77685451428933,0.7855282723291357,-1.7184082858990464,1.1399909565632709,6545,10,4
6539,17,8.84576083512887,0.8313283741127715,2.9250376575773642,0.4756312020273269,6545,10,4
6540,17,8.916566818518369,0.9291105610669732,-0.9387473912768866,1.275572730395882,6545,10,4
6541,17,8.958030279063271,0.8719910112700732,-0.10859828503233213,1.7583906534859164,6545,10,4
6543,17,9.137655229115442,0.7595897451776781,1.0545916685680687,1.7195630097073076,6545,10,4
6545,17,9.284526618053949,0.5040681713102312,2.5367806438334695,2.0595167124788105,6545,10,4
6546,18,10.0,0.0,0,0,6545,10,4
0,0,0.0,0.0,0,0,6545,10,4
1,1,0.9193776728932257,0.2849863148488221,2.383709066466642,2.6213360836267423,6545,10,4
2,1,0.9798030059251606,0.9638691444069921,-1.3101108624101674,2.7610029130436176,6545,10,4
3,1,1.0386777156456561,0.14518726466828727,-2.775732099147205,0.24250787292705073,6545,10,4
4,1,1.0757170564006602,1.0718856465470816,-1.1329358850360838,2.5936130207835055,6545,10,4
6,1,1.1357479065638942,0.9573100184508799,-0.1812716546615818,1.5012608440685897,6545,10,4
7,1,1.1391027947847532,0.825198386975936,-0.6730374993436851,2.4557520341151378,6545,10,4
8,1,1.1751096126627691,0.5839852170366109,-2.2900305779260965,2.4141539459981027,6545,10,4
12,1,1.2372402338340471,1.0887099811568461,0.1994350741334531,0.8319943943581317,6545,10,4
22,2,1.4551831591022035,0.38259034881031984,-2.172355691686482,1.337306039259973,6545,10,4
32,2,1.6109687375244375,1.0872303556857186,-0.7975716851697944,2.0945869290995747,6545,10,4
35,2,1.6278840046680365,1.266114978920298,0.014378589757868286,1.2675772533645526,6545,10,4
41,2,1.656311674391806,1.135241133638895,-2.817733250016933,3.03490487251069,6545,10,4
42,2,1.664294642006653,1.324558371602566,-1.8942267007951439,2.7192171234166578,6545,10,4
48,2,1.6963952451198283,0.617306742930035,0.5476709906840418,1.9077906035104584,6545,10,4
54,2,1.7621020748843974,0.9144637517311873,-2.6311729450637666,2.650556221510059,6545,10,4
62,2,1.8110135447751496,1.0719607130445397,0.10869470762255547,1.7847219097994131,6545,10,4
80,2,1.9815437804431224,0.7346305818154323,-0.4374511925215277,1.2527600696641226,6545,10,4
97,3,2.0828966443958628,1.0555609546360685,-2.599848500511268,2.8388869623309545,6545,10,4
108,3,2.1265436518960614,0.6930838263609612,-1.1255289470846348,1.909365264072398,6545,10,4
143,3,2.2545351496771704,1.3653036563205836,0.03159624339239072,1.500247746837412,6545,10,4
168,3,2.3238593240247707,1.618032875697596,-0.5343664100709749,2.3439304423168363,6545,10,4
292,3,2.6869794254278223,0.9018153699055211,-0.13952674232314685,2.024768083905266,6545,10,4
226,4,2.5013987047981856,1.290101962323986,0.0760032496227011,1.3851608251970149,6545,10,4
303,4,2.7140794691840897,1.1210626933118233,-2.8073399383091107,2.7838206885483205,6545,10,4
363,4,2.8595608241755412,1.0933577035812467,-0.9312850424443302,1.7584604478764916,6545,10,4
477,4,3.081063195934436,1.2054194389161625,-0.3550307372874861,1.9243653621737558,6545,10,4
710,5,3.3986867893826034,0.6047610371358615,-1.1930530215448991,2.7950017344560307,6545,10,4
761,5,3.4402711138988584,1.1367179466173756,-0.4969579537560414,1.8943941942955687,6545,10,4
832,6,3.5156779091528523,1.1487550679150225,-0.5087031958154791,1.891847427063089,6545,10,4
1166,6,3.8398751072119586,0.24212612514842,1.0365722149992642,2.756057570553597,6545,10,4
1297,7,3.953526614047582,1.4353710316369586,-0.5776767964931062,1.8926306859042086,6545,10,4
1549,7,4.146605453184621,0.21095820929173087,-2.4342429205450196,2.3562646871145936,6545,10,4
2052,7,4.453093821297861,0.4199765035122201,2.52579994803641,0.8442495197947434,6545,10,4
2061,7,4.458261836173295,1.036032822077012,-1.008906659967811,1.5222887632112287,6545,10,4
2487,8,4.674070916670425,1.0928942776535746,-0.14377307667742628,2.2201284948375752,6545,10,4
2653,8,4.75625340929851,0.9387634604551193,-1.1036464553796002,1.7828120149433264,6545,10,4
2895,8,4.855912274558922,0.4845088502089823,1.0188576407232544,1.1152384797302566,6545,10,4
3142,8,4.950777747599165,0.44468764818213,-2.7342347394695286,1.1435131081309906,6545,10,4
3288,8,5.008034144617595,0.41832879580918203,-0.6131522088530502,0.209574884899446,6545,10,4
3688,8,5.179433115569213,0.7257707700362428,3.066184732373927,0.2758558130081649,6545,10,4
3571,9,5.135401879566244,0.9693484725040663,-0.9559513506690976,1.6590450600281896,6545,10,4
4081,9,5.362698721925754,0.20226048450111828,3.1286143777524393,1.18016826442063,6545,10,4
4303,9,5.466676505238964,1.0590685970690588,-0.18918582039988352,2.4081966029846784,6545,10,4
4364,9,5.502982573985599,0.729601961149767,2.1132839383376534,0.5069882919249661,6545,10,4
4889,10,5.806238993530901,1.0572498754422366,-0.2552178632669656,2.5517043823447243,6545,10,4
5122,10,5.950169889747638,0.23060715935952403,-0.9067814188536195,1.1156265457793062,6545,10,4
5247,10,6.036793133177495,0.6209823991476201,2.6072012376124674,0.9597610173793306,6545,10,4
5259,11,6.043242179082481,1.076887141657806,-0.5421665348703832,2.5112640200589342,6545,10,4
5700,11,6.477210326588602,0.36347859862617593,-0.01236340557636055,0.7621271843673443,6545,10,4
5747,11,6.51897521978651,0.3897516044701329,-2.8389469015953397,1.1475363725651486,6545,10,4
5772,11,6.538814387195494,0.41020157252205625,2.096672734155374,1.4517860349097718,6545,10,4
5919,11,6.723452172795952,0.20393460562761911,-2.776823042209115,2.2558553112115596,6545,10,4
6235,12,7.202649929090496,0.3217411246860107,2.1488046838016097,2.119720664199492,6545,10,4
6336,13,7.419226280342672,0.29264656417547785,2.6203481521107603,2.7422252406317957,6545,10,4
6457,14,7.887717206029735,0.26607541629162973,1.9197736984571152,1.0892162597615842,6545,10,4
6476,14,8.006977673796573,0.6218074901458688,2.2054134839471327,2.579482684007002,6545,10,4
6503,15,8.19546014553417,0.19348616073313468,1.7105340600679757,2.068924836309792,6545,10,4
