element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0,0,[]
2,1,0.0913598960929286,0.07469112065038996,-1.4044077686765672,0.785049674578242,[]
12,1,0.11289241467573263,0.11281823741951015,0.5977874988355367,2.164968452831861,[]
16,1,0.11412740959300227,0.08799662259428484,-0.7942034021015147,1.2999503041944664,[]
38,1,0.13812369418750892,0.13355602544158293,-1.601170656850334,1.690979383871425,[]
18,2,0.11733373809655856,0.08824913411564994,-1.2913497559119362,0.5793813262853007,[]
22,2,0.12431257954889297,0.09530502782395557,-1.66490117589154,0.7703255328248011,[]
29,2,0.1275282185373261,0.12193474481919826,0.6945310859085092,2.142472198900068,[]
47,2,0.1443789609359426,0.13632348183836787,0.4837619677618386,2.2415637072006915,[]
54,2,0.14886840787511613,0.07026957761260583,-0.604196503369067,1.1741928902946357,[]
74,2,0.16047678882739713,0.14014596493656045,-1.6707144242387446,1.6056900240674143,[]
81,3,0.1640771995692657,0.0872614069828014,-1.9671384619296994,0.2800287968951641,[]
92,3,0.16647008767886673,0.15041322545904154,0.5630268763665273,2.201256771279704,[]
97,3,0.17018524403677826,0.14226582289947937,-1.6299104752806963,1.617266468525991,[]
109,3,0.175584527068673,0.08829430635541063,-0.15564914768406374,0.6026107362774592,[]
143,3,0.18999524826656822,0.08388684783711368,-0.6691867798983777,0.7602233595309998,[]
230,4,0.2144910477768468,0.16531891490670586,0.8665872554039823,2.224898892931289,[]
233,4,0.21520760819374762,0.1095948327191325,-0.7777893519581398,0.2780203444959104,[]
249,4,0.2177321192770304,0.11723954502071308,-1.23020780283358,0.4306555940255549,[]
296,4,0.2284798404722943,0.13042915953751966,-1.4383683165490049,1.420024438784008,[]
381,4,0.2418006487873703,0.10265605583451078,-0.729304909342788,1.030212948047401,[]
426,5,0.24868812160528941,0.126971327942002,-0.7921432768333025,0.5016867150017751,[]
430,5,0.2491991255234075,0.18047332062784477,1.0047381584321076,2.184889245679332,[]
452,5,0.25342883491803037,0.12049042599052004,-1.516019832057907,1.3151182552421292,[]
610,5,0.2744175863460986,0.1061725745785542,-0.42906854014525253,1.147244648021927,[]
741,6,0.2900361030581823,0.12863117077634612,-1.553523959574175,1.4087721056916112,[]
824,6,0.29763090782167023,0.12261143433940336,-0.9155817397913355,0.7476193341816358,[]
949,6,0.30851347212805225,0.16398329542177997,0.9907880597334195,2.016136670819941,[]
1029,6,0.3143834788380695,0.11585512583906477,-0.0733483507178655,1.0109028267697147,[]
1202,7,0.3262056171088492,0.16632877984476038,0.9978942836018367,1.9392769020382912,[]
1252,7,0.33049750241843734,0.10394056445940708,-1.3747122740948046,1.3878592993562717,[]
1463,7,0.34246824637700823,0.11300700358941237,-1.2027297619821,0.5370575277825047,[]
1587,7,0.3498215808075559,0.12322416156329395,-0.596980887379867,0.36776544005945866,[]
1595,7,0.3508566501519309,0.11028354565711104,-0.9743276150046273,0.3671046729869855,[]
1617,7,0.35250617476511914,0.10018195657327658,-0.2455096196945903,0.828325543859915,[]
1619,7,0.35267316027393925,0.08674283330147342,-0.8565561459464072,0.7904555981307897,[]
1867,8,0.36538670603629775,0.16348244736224823,1.0607834993618432,2.1035394066269757,[]
1988,8,0.3708896308314703,0.14906448233166192,1.2230790778979899,1.8994220426743935,[]
2003,8,0.3716914344517077,0.1115428335613664,-1.6736233561462952,0.47755644668856095,[]
2008,8,0.37187127046447377,0.11565727428891971,-0.8543209218998457,0.5006866548835216,[]
2231,8,0.3820242996325227,0.12325647974643454,0.8961736516519233,2.0334847891183716,[]
2588,8,0.3968767937950326,0.11761174813587391,-0.9486077780322106,1.4699952418007247,[]
2636,8,0.39895699396728346,0.16575899812484923,1.326535100743574,1.7591455197687413,[]
