element,level,t,r,theta,phi,pred
0,0,0.0,0.0,3.141592653589793,0.0,[]
1,1,0.00220218004628725,0.0001592090330835294,3.141592653589793,0.0,[0]
3,2,0.009830251741792861,0.007191891768899228,3.141592653589793,0.0,[1]
5,3,0.01237094738500144,0.005951105467783546,3.141592653589793,0.0,[3]
8,4,0.01869631306204156,0.0014025576460896527,3.141592653589793,0.0,[5]
11,5,0.02513476463632147,0.0020079292335194454,3.141592653589793,0.0,[8]
16,5,0.029241900750692884,0.0075274206621880335,0.0,0.0,[8]
20,6,0.0338828031352999,0.005665356385252895,0.0,0.0,[11 16]
25,7,0.03553532690185279,0.004774262928871731,0.0,0.0,[20]
40,8,0.0445981359286618,0.0013644223078991269,0.0,0.0,[25]
47,9,0.0513640302940529,0.0009566015754201018,3.141592653589793,0.0,[40]
51,9,0.054579925435278676,0.003847766026746413,0.0,0.0,[40]
62,9,0.059888383237996945,0.01237307485257555,0.0,0.0,[40]
71,10,0.06422868261264769,0.0019921468406095544,3.141592653589793,0.0,[47 51]
73,10,0.0644827810605838,0.01604559383781956,0.0,0.0,[62]
76,11,0.06687360637839324,0.016623160656484837,0.0,0.0,[73]
77,11,0.06696448022259327,0.018495874171749804,0.0,0.0,[73]
92,11,0.07027413317958775,0.0005375828036803254,3.141592653589793,0.0,[71]
97,12,0.07094398765518795,0.017029984775515428,0.0,0.0,[76 77]
102,12,0.07237495903472124,0.014854754085902644,0.0,0.0,[76 77]
106,12,0.0746665397267251,0.0027572196912526437,3.141592653589793,0.0,[92]
113,13,0.07823513151218764,0.0010372201571527961,3.141592653589793,0.0,[106]
122,13,0.08086170118548519,0.010871161723001177,0.0,0.0,[ 97 102]
124,13,0.0809728930202922,0.01779374357174246,0.0,0.0,[ 97 102]
129,13,0.08235282362393748,0.015997945693506987,0.0,0.0,[ 97 102]
133,13,0.08480799689178853,0.023190756841353966,0.0,0.0,[ 97 102]
137,13,0.08575541557225497,0.011647478296175962,3.141592653589793,0.0,[106]
140,13,0.08646148585510205,0.013057318682544117,3.141592653589793,0.0,[106]
149,14,0.08892695646635262,0.013010272795837663,3.141592653589793,0.0,[137 140]
150,14,0.08896140313833056,0.010490367844814052,3.141592653589793,0.0,[113 137]
167,14,0.09561475852948997,0.020532104666713513,0.0,0.0,[122 124 129 133]
172,15,0.09704552017264378,0.013217472095750638,3.141592653589793,0.0,[149 150]
188,15,0.10033753259702005,0.017714132364974655,0.0,0.0,[167]
192,16,0.10108546413847064,0.010832887466700969,3.141592653589793,0.0,[172]
216,16,0.10798382009629903,0.01520524582779803,0.0,0.0,[188]
242,17,0.11387580864078473,0.0007258170208305215,3.141592653589793,0.0,[192]
247,17,0.1147675352727161,0.0092870491026803,0.0,0.0,[216]
282,18,0.12110442468424842,0.006121207440969223,0.0,0.0,[242 247]
286,19,0.12190948760610765,0.006173408356496046,0.0,0.0,[282]
298,20,0.12429411710003835,0.007137236651920675,0.0,0.0,[286]
330,21,0.13075638639453768,0.002027511187622566,0.0,0.0,[298]
338,22,0.13402648654456262,0.0018058318909733861,0.0,0.0,[330]
363,23,0.14187026982205253,0.004049729244525957,0.0,0.0,[338]
396,24,0.1483867573000408,0.0037390157966379345,0.0,0.0,[363]
415,25,0.15209666436104796,0.0035348791931693047,0.0,0.0,[396]
454,26,0.1576116664590984,0.0006686397864065219,0.0,0.0,[415]
481,27,0.1620419801434595,0.0038253166456528875,0.0,0.0,[454]
494,28,0.1642267485313167,0.005143100321308047,0.0,0.0,[481]
510,29,0.16666088170675442,0.003452790922557236,0.0,0.0,[494]
531,30,0.16975740769963388,0.0016423735577112408,0.0,0.0,[510]
545,31,0.17232417607814732,0.0037980045768116755,0.0,0.0,[531]
560,32,0.1744870715853769,0.002185975107724114,0.0,0.0,[545]
604,33,0.1812938696956179,0.0015324935615455004,3.141592653589793,0.0,[560]
665,34,0.19086743076990842,0.009783550242952077,3.141592653589793,0.0,[604]
673,35,0.1922467371115304,0.009869941376529412,3.141592653589793,0.0,[665]
687,35,0.1946125276565399,0.013010156750293156,3.141592653589793,0.0,[665]
692,35,0.1953731433829915,0.01403069337780427,3.141592653589793,0.0,[665]
701,36,0.19650000046550975,0.012766735362156223,3.141592653589793,0.0,[673 687]
733,36,0.19945000179722538,0.016152197253476497,3.141592653589793,0.0,[673 687 692]
740,36,0.20039282894335164,0.008062971242665085,3.141592653589793,0.0,[673 687]
760,37,0.2043082605629385,0.0046454897034222675,3.141592653589793,0.0,[740]
767,37,0.20500453576695865,0.011314915655767477,3.141592653589793,0.0,[701 733 740]
774,37,0.20585867384595113,0.013646705457459607,3.141592653589793,0.0,[701 733]
777,37,0.20635018787197223,0.021868982377661883,3.141592653589793,0.0,[701 733]
829,38,0.2135345611250764,0.004203197956730631,3.141592653589793,0.0,[760 767]
835,38,0.21380911836483762,0.007308172802050428,3.141592653589793,0.0,[760 767 774]
847,38,0.2153727488708489,0.017454435238451804,3.141592653589793,0.0,[767 774 777]
856,38,0.21624880280770897,0.020778482976836044,3.141592653589793,0.0,[767 774 777]
888,38,0.2216755788625333,0.029936269510856373,3.141592653589793,0.0,[777]
919,38,0.22485901425797006,0.03639863316325942,3.141592653589793,0.0,[777]
862,39,0.2172275607990508,0.003443404139095496,3.141592653589793,0.0,[829]
875,39,0.21908264046634107,0.0010538553203714995,0.0,0.0,[829]
882,39,0.22029887008078564,0.022520827771722818,3.141592653589793,0.0,[856]
931,39,0.22638855202874175,0.016425526428274995,3.141592653589793,0.0,[829 835 847 856]
941,39,0.22795699294250726,0.033302175071221796,3.141592653589793,0.0,[888 919]
955,40,0.22998790232064514,0.002415954218498495,3.141592653589793,0.0,[862 875]
962,40,0.23070974416246348,0.004552055854133763,3.141592653589793,0.0,[862 875]
994,40,0.23376531709862491,0.014182496240260467,3.141592653589793,0.0,[862 882 931]
1004,40,0.23452836541282096,0.03351715333836647,3.141592653589793,0.0,[882 941]
1018,40,0.236194732125806,0.036977168089850854,3.141592653589793,0.0,[882 941]
1070,40,0.242055779492947,0.045693788929388246,3.141592653589793,0.0,[941]
964,41,0.23088166426831036,0.003036335988586214,3.141592653589793,0.0,[955]
1001,41,0.23439007165709702,0.006877375424189536,3.141592653589793,0.0,[962]
1024,41,0.2369175959503883,0.014791209112895443,3.141592653589793,0.0,[994]
1064,41,0.24163492514998708,0.03542755056451352,3.141592653589793,0.0,[1004 1018]
1106,41,0.24555114229195474,0.0443407154541261,3.141592653589793,0.0,[1004 1018 1070]
1013,42,0.23566633533464054,0.0059708094935176925,3.141592653589793,0.0,[ 964 1001]
1028,42,0.23748321827017038,0.01436989542402789,3.141592653589793,0.0,[1024]
1050,42,0.23976479856869848,0.016972320978360544,3.141592653589793,0.0,[1024]
1075,42,0.24306696630028768,0.03440237377458588,3.141592653589793,0.0,[1064]
1162,42,0.2517578024834294,0.047077736525769964,3.141592653589793,0.0,[1106]
1072,43,0.24233449141798835,0.01804894575939453,3.141592653589793,0.0,[1028 1050]
1079,43,0.24336930125236256,0.016086122004744352,3.141592653589793,0.0,[1028 1050]
1089,43,0.2438494568508418,0.005739692523439421,3.141592653589793,0.0,[1013]
1200,43,0.2568138551732001,0.042587865473638464,3.141592653589793,0.0,[1075 1162]
1103,44,0.24527359237179036,0.006782075106297802,3.141592653589793,0.0,[1089]
1115,44,0.24682489661313112,0.0146340136626818,3.141592653589793,0.0,[1072 1079]
1142,44,0.25000658112778196,0.02004272943116392,3.141592653589793,0.0,[1072 1079]
1248,44,0.26163995999174616,0.03629746801941558,3.141592653589793,0.0,[1072]
1249,44,0.2617002536158046,0.03891009827814362,3.141592653589793,0.0,[1200]
1180,45,0.2535008964583838,0.008398941830130124,3.141592653589793,0.0,[1103 1115]
1192,45,0.2551868694449726,0.021750952754463704,3.141592653589793,0.0,[1115 1142]
1283,45,0.26448719492408057,0.04126413295983122,3.141592653589793,0.0,[1249]
1301,45,0.2661322502311212,0.04291666236474079,3.141592653589793,0.0,[1249]
1311,45,0.26683269588332115,0.038831306638095864,3.141592653589793,0.0,[1248 1249]
1277,46,0.2640158199840118,0.016279224567121053,3.141592653589793,0.0,[1180 1192]
1391,46,0.2755303864725448,0.039238571523622534,3.141592653589793,0.0,[1192 1283 1301 1311]
1314,47,0.2670495822728235,0.01535155208874106,3.141592653589793,0.0,[1277]
1411,47,0.27767474288255867,0.04121722743252276,3.141592653589793,0.0,[1391]
1405,48,0.2769889438829505,0.021554271421769244,3.141592653589793,0.0,[1314]
1429,48,0.2794289207375087,0.040367819666283444,3.141592653589793,0.0,[1411]
1485,48,0.28447888243080033,0.029933772940888725,3.141592653589793,0.0,[1314]
1462,49,0.28242923648174967,0.042304322427814234,3.141592653589793,0.0,[1429]
1471,49,0.2833253826121872,0.03755166206417082,3.141592653589793,0.0,[1429]
1482,49,0.2841572327850206,0.027005992119523037,3.141592653589793,0.0,[1405]
1491,49,0.2851979900080923,0.02971248255209724,3.141592653589793,0.0,[1405 1485]
1511,50,0.287459274917103,0.03985262255963151,3.141592653589793,0.0,[1462 1471]
1522,50,0.288341981218348,0.028609204280585665,3.141592653589793,0.0,[1482 1491]
1553,51,0.2910633477476613,0.028746533772850857,3.141592653589793,0.0,[1522]
1607,51,0.2962645435080751,0.04661542779220995,3.141592653589793,0.0,[1511]
1613,52,0.2978491868194243,0.025418077855894228,3.141592653589793,0.0,[1553]
1629,52,0.29988549951959553,0.04772573891056042,3.141592653589793,0.0,[1607]
1647,52,0.30109026689565355,0.04611386936466921,3.141592653589793,0.0,[1607]
1675,53,0.30468957035774447,0.02461889963310515,3.141592653589793,0.0,[1613]
1704,53,0.3069554978650644,0.05169808225806327,3.141592653589793,0.0,[1629 1647]
1702,54,0.3068522333451029,0.023481901500882474,3.141592653589793,0.0,[1675]
1783,54,0.31435744838645885,0.05628632340674389,3.141592653589793,0.0,[1704]
1810,55,0.3168905314541811,0.058470692432345706,3.141592653589793,0.0,[1783]
1811,55,0.31703987142018186,0.058071445580942904,3.141592653589793,0.0,[1783]
1815,55,0.31743553955053194,0.020840324318710746,3.141592653589793,0.0,[1702]
1865,56,0.32154042280855477,0.05551862794773099,3.141592653589793,0.0,[1810 1811]
1883,56,0.32263190426586585,0.02366400405291058,3.141592653589793,0.0,[1815]
1889,57,0.32314533558511704,0.05505101675785229,3.141592653589793,0.0,[1865]
1890,57,0.32324075682528186,0.053832086340687146,3.141592653589793,0.0,[1865]
1919,57,0.3258276009886062,0.023782025166436904,3.141592653589793,0.0,[1883]
1926,57,0.3262395431276076,0.02516835905634285,3.141592653589793,0.0,[1883]
1984,58,0.3303907540332558,0.025531189460717307,3.141592653589793,0.0,[1919 1926]
2130,58,0.34172276105162425,0.037021716258973214,3.141592653589793,0.0,[1889 1890 1919 1926]
2156,59,0.34337103635639543,0.036849700492927906,3.141592653589793,0.0,[1984 2130]
2212,60,0.34822987036798436,0.04009927411559722,3.141592653589793,0.0,[2156]
2251,61,0.3512845006100269,0.03772214427030618,3.141592653589793,0.0,[2212]
2277,62,0.35270963348536166,0.038409606279552144,3.141592653589793,0.0,[2251]
2305,63,0.3558410043595941,0.03592950579608123,3.141592653589793,0.0,[2277]
2322,64,0.3568456959978742,0.03665709782983506,3.141592653589793,0.0,[2305]
2363,65,0.35989248492215253,0.038145749600639656,3.141592653589793,0.0,[2322]
2387,66,0.36162196986059203,0.036626101986309445,3.141592653589793,0.0,[2363]
2514,67,0.3711653187043261,0.030367093844522186,3.141592653589793,0.0,[2387]
2628,68,0.3803452730139384,0.021460308330119027,3.141592653589793,0.0,[2514]
2648,69,0.3817417987841899,0.022643088599838324,3.141592653589793,0.0,[2628]
2667,70,0.38330036750682417,0.023333025793175866,3.141592653589793,0.0,[2648]
2789,71,0.3918209998885871,0.02160047479425209,3.141592653589793,0.0,[2667]
2814,72,0.3931527166021659,0.02160867180807846,3.141592653589793,0.0,[2789]
2891,73,0.3979085318797173,0.02261158661970719,3.141592653589793,0.0,[2814]
2967,74,0.4019389500126552,0.025485178677688958,3.141592653589793,0.0,[2891]
2981,74,0.4033098740429143,0.023538498382205453,3.141592653589793,0.0,[2891]
3133,75,0.413509331822992,0.023837041990153574,3.141592653589793,0.0,[2967 2981]
3149,76,0.41443994579574084,0.02331423628559337,3.141592653589793,0.0,[3133]
3319,77,0.42571874228919704,0.021987679293635987,3.141592653589793,0.0,[3149]
3321,77,0.4258711243437755,0.02171283969276694,3.141592653589793,0.0,[3149]
3359,78,0.4283629137685424,0.019875965610499535,3.141592653589793,0.0,[3319 3321]
3367,79,0.4288851961272627,0.019716586658798607,3.141592653589793,0.0,[3359]
3425,80,0.43291216086324313,0.022711632752813293,3.141592653589793,0.0,[3367]
3550,81,0.4407211896291032,0.014938551518394072,3.141592653589793,0.0,[3425]
3774,82,0.4533956606235462,0.0028428859560698516,3.141592653589793,0.0,[3550]
3776,82,0.4535895128226205,0.006049193120379881,3.141592653589793,0.0,[3550]
3861,83,0.45925897361002155,0.001074925125671089,3.141592653589793,0.0,[3774 3776]
3932,84,0.46346523413686824,0.0018781944015063834,0.0,0.0,[3861]
4137,85,0.4758882561277007,0.008424036334854779,0.0,0.0,[3932]
4207,86,0.47911790068634985,0.008972894257032293,0.0,0.0,[4137]
4311,87,0.48579648605366144,0.010390688171138529,0.0,0.0,[4207]
4416,88,0.49166677403830905,0.005983726756374819,0.0,0.0,[4311]
4447,89,0.4937713376388492,0.006728743711170382,0.0,0.0,[4416]
4490,90,0.4966974283125636,0.008039677509566023,0.0,0.0,[4447]
4555,91,0.5004487522442334,0.01056255427701458,0.0,0.0,[4490]
4633,92,0.5049393056626352,0.006805479964879124,0.0,0.0,[4555]
4800,93,0.5146709840879108,0.0001712257346103696,3.141592653589793,0.0,[4633]
4949,94,0.5229080232558116,0.006681355472676009,3.141592653589793,0.0,[4800]
4995,94,0.5250015645544914,0.004296238623358262,3.141592653589793,0.0,[4800]
5058,95,0.5281195008850655,0.007220906246899306,3.141592653589793,0.0,[4949 4995]
5150,96,0.5337542325555914,0.010646184354925259,3.141592653589793,0.0,[5058]
5285,97,0.5409759325490314,0.006398767615698575,3.141592653589793,0.0,[5150]
5329,98,0.5431921957645792,0.006420755791055721,3.141592653589793,0.0,[5285]
5434,99,0.549320363881207,0.007356354633357709,3.141592653589793,0.0,[5329]
5459,100,0.550535659295496,0.008278572751750812,3.141592653589793,0.0,[5434]
5495,100,0.5522197192635341,0.00604161874531417,3.141592653589793,0.0,[5434]
5543,101,0.5550394084760963,0.007179806781485887,3.141592653589793,0.0,[5459 5495]
5570,102,0.5569387537666157,0.0071893066741601785,3.141592653589793,0.0,[5543]
5727,103,0.5661704658416423,0.004977383848432604,3.141592653589793,0.0,[5570]
5805,104,0.5703692053700885,0.002081739464801169,3.141592653589793,0.0,[5727]
5912,105,0.5772697515556079,0.001538488763856205,0.0,0.0,[5805]
5944,105,0.5790394816171968,0.004498814955820607,3.141592653589793,0.0,[5805]
6038,106,0.5856723220538663,0.008522462288916621,3.141592653589793,0.0,[5944]
6068,106,0.587436209133947,0.001660794676267674,3.141592653589793,0.0,[5912 5944]
6117,107,0.589814852045381,0.0030022899150662363,3.141592653589793,0.0,[6068]
6176,107,0.5936641012494352,0.011405908393336772,3.141592653589793,0.0,[6038]
6199,108,0.5953357196778861,0.006000240061104445,3.141592653589793,0.0,[6117]
6266,108,0.6005853318471542,0.01618059549461237,3.141592653589793,0.0,[6176]
6243,109,0.5987128970662888,0.00300271819844955,3.141592653589793,0.0,[6199]
6317,109,0.6040519047351094,0.018643518696591532,3.141592653589793,0.0,[6266]
6339,110,0.605185177963711,0.0187117891395151,3.141592653589793,0.0,[6317]
6391,110,0.6082471737053745,0.01103169134388915,3.141592653589793,0.0,[6243]
6465,111,0.6133430413339256,0.013748737999938254,3.141592653589793,0.0,[6339 6391]
6499,111,0.6159186703801025,0.019112123274441783,3.141592653589793,0.0,[6339]
6548,112,0.6184655362508291,0.01658749607923038,3.141592653589793,0.0,[6465 6499]
6642,113,0.6263860127489692,0.014348900839179501,3.141592653589793,0.0,[6548]
6712,114,0.6315517285557812,0.011920750820102466,3.141592653589793,0.0,[6642]
6742,114,0.634488768525321,0.015439110947998214,3.141592653589793,0.0,[6642]
6755,114,0.6352606354077115,0.01802977876804035,3.141592653589793,0.0,[6642]
6754,115,0.6352568906963386,0.015014967105122401,3.141592653589793,0.0,[6712 6742]
6803,115,0.6380932264650853,0.01895439368516727,3.141592653589793,0.0,[6742 6755]
6884,116,0.6438605732144183,0.022780837944624155,3.141592653589793,0.0,[6754 6803]
6910,117,0.6456921066694079,0.021365986476298948,3.141592653589793,0.0,[6884]
6933,118,0.6471919510547413,0.020330600992558123,3.141592653589793,0.0,[6910]
7027,119,0.6550178969425242,0.027700217577806163,3.141592653589793,0.0,[6933]
7112,120,0.6609835611776106,0.03248307776672388,3.141592653589793,0.0,[7027]
7160,121,0.6657617082304127,0.03637568460033136,3.141592653589793,0.0,[7112]
7216,122,0.6701010407042104,0.0400231151870295,3.141592653589793,0.0,[7160]
7254,123,0.6736283479239268,0.03840790905549374,3.141592653589793,0.0,[7216]
7284,123,0.6769170481000836,0.044129461081985566,3.141592653589793,0.0,[7216]
7379,124,0.6854050256945516,0.04124399214325425,3.141592653589793,0.0,[7254 7284]
7424,125,0.6891059237673322,0.040165952784142256,3.141592653589793,0.0,[7379]
7478,126,0.6944588355598665,0.04128425046918949,3.141592653589793,0.0,[7424]
7489,127,0.6953549958273106,0.041320494369785465,3.141592653589793,0.0,[7478]
7495,128,0.6960034940464205,0.04104264512760625,3.141592653589793,0.0,[7489]
7582,129,0.7033183822884319,0.0397328098480203,3.141592653589793,0.0,[7495]
