element,level,t,r,theta,phi,pred
0,0,0.0,0.0,3.141592653589793,0.0,[]
1,1,0.009477977159266127,0.007786518888744043,3.141592653589793,0.0,[0]
2,1,0.013628954323023357,0.005162225662057374,0.0,0.0,[0]
3,2,0.017071418229706925,0.014980312236356985,3.141592653589793,0.0,[1]
4,2,0.017621378704451462,0.0017937402359011756,0.0,0.0,[2]
5,3,0.01975137479358513,0.015595215079328595,3.141592653589793,0.0,[3]
8,3,0.021039680401486294,0.0015688209277356924,3.141592653589793,0.0,[4]
11,4,0.022793163538486927,0.0012339269651838736,3.141592653589793,0.0,[8]
12,4,0.023247404459659005,0.012741089693301677,3.141592653589793,0.0,[5]
23,5,0.031400535791378026,0.007299230556559455,3.141592653589793,0.0,[11 12]
26,6,0.0331189330128292,0.005722265569238938,3.141592653589793,0.0,[23]
32,7,0.0350389459712237,0.0038671106836883906,3.141592653589793,0.0,[26]
33,7,0.0352084106307623,0.006212762535339533,3.141592653589793,0.0,[26]
34,7,0.035617445471247344,0.006784042479850094,3.141592653589793,0.0,[26]
42,8,0.040805543172545033,0.002135566308544723,3.141592653589793,0.0,[32 33 34]
64,9,0.049614826219080976,0.0018883762344648058,3.141592653589793,0.0,[42]
72,10,0.050802719910476246,0.0014092092449976557,3.141592653589793,0.0,[64]
79,11,0.05273725407462193,0.0021218946917078707,3.141592653589793,0.0,[72]
92,12,0.05762817612051219,0.002171631803525753,3.141592653589793,0.0,[79]
99,13,0.05938564856983386,0.0017181467053546395,3.141592653589793,0.0,[92]
118,14,0.06313615049605503,0.005353839067505417,3.141592653589793,0.0,[99]
126,15,0.06439036417696709,0.006326436003129321,3.141592653589793,0.0,[118]
134,16,0.06663733132115923,0.008193889039719293,3.141592653589793,0.0,[126]
141,17,0.06757507297079879,0.008951494844747332,3.141592653589793,0.0,[134]
169,17,0.07607554817117401,0.017500449139800422,3.141592653589793,0.0,[134]
191,18,0.0797290151499348,0.00926038235253146,3.141592653589793,0.0,[141]
193,18,0.07983898297901537,0.014823877788960882,3.141592653589793,0.0,[141 169]
202,18,0.08076605339348597,0.004117053510406143,3.141592653589793,0.0,[141]
203,19,0.08096033701281913,0.014033329212295054,3.141592653589793,0.0,[193]
214,19,0.08365658116036401,0.005513519542262091,3.141592653589793,0.0,[191 202]
217,20,0.08421967274963449,0.015491142531350421,3.141592653589793,0.0,[203]
224,20,0.08606623670792635,0.0033531775897615024,3.141592653589793,0.0,[214]
237,21,0.08808720188842334,0.004486260073739312,3.141592653589793,0.0,[224]
240,21,0.08885557885405837,0.01980277875911174,3.141592653589793,0.0,[217]
273,22,0.09449592776854565,0.014558015097590582,3.141592653589793,0.0,[240]
275,22,0.09555898497837756,0.01015984236530254,3.141592653589793,0.0,[237]
286,22,0.0971221421184475,0.019384641204926112,3.141592653589793,0.0,[240]
296,23,0.09869911375886598,0.010732812638705402,3.141592653589793,0.0,[273 275]
318,23,0.10287556603788695,0.017915227403701106,3.141592653589793,0.0,[273 286]
319,24,0.10295966618488273,0.010078294227114704,3.141592653589793,0.0,[296]
325,24,0.10370799793792196,0.011383724550483754,3.141592653589793,0.0,[296]
343,24,0.10751296742475402,0.015617608979676123,3.141592653589793,0.0,[296 318]
340,25,0.10727771712552647,0.008808249716272365,3.141592653589793,0.0,[319 325]
352,25,0.10900271141273365,0.014486781164871787,3.141592653589793,0.0,[319 325 343]
353,25,0.10908400656361317,0.017155998993910293,3.141592653589793,0.0,[343]
356,26,0.10953337850060252,0.009635030703580738,3.141592653589793,0.0,[340]
411,26,0.11900758523037902,0.023055298901637933,3.141592653589793,0.0,[352 353]
415,27,0.1197209916912948,0.022712404636271333,3.141592653589793,0.0,[411]
416,27,0.11997844683570347,0.008769192120950509,3.141592653589793,0.0,[356]
425,28,0.12082435598874253,0.009234013667193341,3.141592653589793,0.0,[416]
463,28,0.12582202729308556,0.01943416168179657,3.141592653589793,0.0,[415]
470,29,0.12699712442393996,0.007167513754371524,3.141592653589793,0.0,[425]
476,29,0.12789124302118615,0.013052513467206817,3.141592653589793,0.0,[425]
504,29,0.13157448566768326,0.017773364404817693,3.141592653589793,0.0,[425 463]
509,30,0.13201509590395233,0.00920527733195875,3.141592653589793,0.0,[470 476]
539,30,0.134955810556592,0.015022276744718122,3.141592653589793,0.0,[470 476 504]
571,31,0.1382480252278211,0.013445531977276604,3.141592653589793,0.0,[509 539]
585,32,0.14084068823136342,0.011892151712675991,3.141592653589793,0.0,[571]
621,33,0.14629741487820358,0.016280665718051868,3.141592653589793,0.0,[585]
654,34,0.14907037245244859,0.015799854490809784,3.141592653589793,0.0,[621]
691,35,0.15394492021036998,0.01402034196811075,3.141592653589793,0.0,[654]
714,36,0.15621628713926194,0.012627776237483346,3.141592653589793,0.0,[691]
722,37,0.1569529481166857,0.012727247497496652,3.141592653589793,0.0,[714]
731,38,0.15789602975271444,0.01264932935208829,3.141592653589793,0.0,[722]
